Order No,Item ID,Sales Date,Customer Id,City Id,Qty,Price,COGS,Discount Percent
15499,8,6/15/2017,2967,11,3,97,67,9
15500,29,11/18/2017,2530,23,3,53,45,6
15501,19,11/7/2017,595,24,1,83,66,25
15502,32,3/27/2018,3665,10,2,100,87,6
15503,31,3/24/2018,3052,29,1,133,125,28
15504,40,12/31/2017,4825,88,3,133,86,9
15505,24,12/28/2017,2226,55,3,91,77,34
15506,13,8/26/2017,2308,16,3,52,36,24
15507,28,10/30/2017,3192,54,1,92,64,34
15508,34,1/4/2017,596,5,3,100,86,9
15509,18,7/17/2017,3257,40,2,83,53,20
15510,25,2/14/2018,3451,69,1,67,53,36
15511,24,6/26/2018,2994,5,2,91,77,15
15512,20,5/30/2017,4354,85,2,50,40,26
15513,13,11/12/2017,2252,8,1,52,36,23
15514,37,1/15/2017,1037,88,1,117,104,43
15515,27,8/16/2017,2483,45,3,83,66,8
15516,9,4/23/2018,63,97,2,100,83,8
15517,17,3/10/2017,3585,23,2,92,36,10
15518,35,9/15/2017,1294,68,1,130,119,14
15519,10,4/25/2018,3834,32,1,100,84,23
15520,20,2/20/2018,2012,35,2,50,40,36
15521,10,2/15/2018,747,69,1,100,84,28
15522,32,4/21/2017,4755,36,2,100,87,2
15523,39,7/31/2017,3057,51,2,183,124,41
15524,18,12/3/2017,1216,25,3,83,53,38
15525,17,12/21/2017,847,90,3,92,36,34
15526,12,5/1/2017,119,84,3,67,40,9
15527,35,10/11/2017,2864,13,3,130,119,6
15528,36,1/25/2017,4612,70,1,133,123,16
15529,39,5/13/2017,1686,50,1,183,124,3
15530,30,12/22/2017,2975,31,2,40,36,17
15531,39,3/22/2018,4220,58,1,183,124,11
15532,30,6/7/2018,3800,68,1,40,36,10
15533,40,6/14/2017,4230,1,3,133,86,15
15534,19,6/16/2017,4239,21,2,83,66,41
15535,28,6/2/2018,294,51,1,92,64,9
15536,34,6/5/2018,3724,49,3,100,86,38
15537,14,1/30/2017,2420,21,2,83,70,10
15538,9,12/14/2017,1908,21,3,100,83,34
15539,36,3/28/2018,4466,26,1,133,123,30
15540,38,8/29/2017,3931,27,1,167,115,10
15541,8,1/21/2018,2337,12,3,97,67,44
15542,33,12/5/2017,2491,53,1,123,104,36
15543,18,3/5/2018,1520,7,2,83,53,18
15544,10,10/17/2017,519,87,2,100,84,20
15545,24,12/25/2017,1367,69,2,91,77,32
15546,17,1/10/2018,4878,58,3,92,36,29
15547,36,7/16/2017,4660,5,3,133,123,45
15548,7,1/18/2018,1576,4,2,100,78,17
15549,26,1/9/2017,4623,53,3,65,52,18
15550,22,1/26/2018,2336,48,3,83,70,5
15551,29,1/14/2018,1882,51,3,53,45,23
15552,15,2/16/2018,460,20,1,40,38,9
15553,38,4/18/2017,410,54,1,167,115,35
15554,21,1/23/2018,4928,83,1,47,39,18
15555,9,4/4/2017,4577,57,1,100,83,43
15556,16,2/16/2017,2480,35,1,60,54,25
15557,27,10/28/2017,1738,66,3,83,66,14
15558,14,7/26/2017,88,83,1,83,70,39
15559,25,5/26/2018,1142,52,1,67,53,8
15560,38,2/9/2017,1817,95,2,167,115,14
15561,28,1/7/2017,3224,5,2,92,64,7
15562,7,9/22/2017,2840,60,1,100,78,29
15563,32,6/1/2017,3585,23,3,100,87,7
15564,33,6/7/2018,4137,71,3,123,104,4
15565,24,2/10/2018,3962,63,1,91,77,8
15566,33,3/29/2017,2258,53,2,123,104,45
15567,18,4/9/2017,1792,85,1,83,53,11
15568,34,5/23/2017,3267,75,2,100,86,24
15569,26,11/6/2017,3025,2,3,65,52,4
15570,26,3/16/2017,4574,16,3,65,52,45
15571,31,2/13/2017,1046,65,1,133,125,19
15572,14,1/15/2018,4451,20,1,83,70,34
15573,25,2/4/2017,3024,35,1,67,53,31
15574,26,7/10/2017,4483,27,1,65,52,8
15575,34,5/20/2017,3841,45,2,100,86,9
15576,30,4/16/2018,4720,90,1,40,36,34
15577,6,9/30/2017,1800,60,1,93,65,37
15578,37,4/6/2017,2514,10,2,117,104,24
15579,33,3/20/2017,3398,36,2,123,104,37
15580,32,3/18/2017,1011,49,2,100,87,43
15581,36,12/25/2017,117,21,1,133,123,38
15582,39,4/1/2017,494,87,2,183,124,14
15583,13,2/23/2018,744,22,2,52,36,22
15584,21,4/13/2018,3497,73,3,47,39,23
15585,19,10/28/2017,1353,21,2,83,66,18
15586,6,2/24/2018,3711,54,1,93,65,10
15587,19,4/8/2018,3010,50,2,83,66,14
15588,6,4/9/2017,1734,23,3,93,65,26
15589,11,6/15/2017,3617,30,1,73,36,24
15590,27,12/30/2017,1917,87,2,83,66,39
15591,27,9/30/2017,2137,75,2,83,66,26
15592,16,4/2/2017,2913,28,2,60,54,1
15593,10,9/28/2017,3096,53,3,100,84,42
15594,34,9/8/2017,2888,39,1,100,86,9
15595,10,2/1/2018,167,48,3,100,84,17
15596,20,7/16/2017,3004,53,1,50,40,25
15597,32,10/26/2017,2676,25,1,100,87,38
15598,35,5/7/2018,3738,54,2,130,119,41
15599,34,3/21/2018,2555,13,1,100,86,10
15600,28,5/3/2017,2239,55,1,92,64,40
15601,40,4/25/2017,131,92,2,133,86,20
15602,27,6/20/2018,4294,31,2,83,66,28
15603,13,4/24/2018,1126,64,2,52,36,9
15604,14,8/23/2017,1450,11,3,83,70,7
15605,13,1/6/2018,3145,97,1,52,36,32
15606,35,1/28/2018,1539,40,1,130,119,5
15607,39,6/22/2018,1621,62,1,183,124,18
15608,34,11/7/2017,2167,32,2,100,86,21
15609,35,7/23/2017,1180,26,1,130,119,37
15610,7,10/9/2017,4839,66,3,100,78,27
15611,31,1/23/2018,2536,32,2,133,125,24
15612,12,4/29/2017,3465,24,1,67,40,24
15613,18,6/16/2018,4128,55,3,83,53,34
15614,32,1/13/2017,4911,85,3,100,87,39
15615,18,6/6/2018,1928,43,1,83,53,18
15616,16,5/20/2017,4502,98,2,60,54,17
15617,20,5/7/2018,3485,84,1,50,40,45
15618,8,2/27/2018,1623,86,1,97,67,26
15619,13,1/5/2017,4702,37,1,52,36,8
15620,25,4/30/2017,4626,66,3,67,53,27
15621,31,3/26/2017,3775,75,2,133,125,1
15622,29,11/24/2017,763,16,2,53,45,35
15623,35,7/18/2017,1546,49,2,130,119,44
15624,30,7/9/2017,946,89,1,40,36,40
15625,35,1/19/2017,144,10,1,130,119,21
15626,25,5/30/2018,1559,63,1,67,53,9
15627,38,6/25/2017,2443,8,3,167,115,16
15628,11,8/27/2017,2311,38,3,73,36,11
15629,18,3/27/2017,4058,84,2,83,53,12
15630,36,2/15/2017,2293,19,3,133,123,45
15631,30,8/26/2017,3459,68,3,40,36,6
15632,35,3/21/2018,899,39,2,130,119,41
15633,9,2/17/2018,3630,74,3,100,83,7
15634,8,11/11/2017,1490,93,2,97,67,38
15635,22,1/6/2018,3736,25,3,83,70,24
15636,40,3/7/2017,1400,55,2,133,86,26
15637,34,1/8/2017,3909,61,2,100,86,23
15638,31,5/23/2017,1951,31,2,133,125,18
15639,13,12/31/2017,2929,25,1,52,36,36
15640,21,11/23/2017,4247,64,3,47,39,13
15641,14,7/11/2017,3434,70,2,83,70,4
15642,39,9/8/2017,4527,44,3,183,124,41
15643,32,5/17/2018,528,8,3,100,87,21
15644,7,6/9/2018,446,100,1,100,78,34
15645,29,5/11/2017,4694,75,3,53,45,42
15646,10,4/2/2018,778,24,1,100,84,3
15647,11,2/23/2018,3198,90,3,73,36,42
15648,24,1/11/2017,1279,40,2,91,77,14
15649,12,8/8/2017,1872,74,3,67,40,45
15650,31,7/21/2017,1238,45,2,133,125,3
15651,35,6/16/2018,2529,12,1,130,119,22
15652,37,4/6/2018,907,44,1,117,104,35
15653,8,5/10/2017,3627,21,3,97,67,38
15654,37,1/5/2017,4230,1,2,117,104,9
15655,37,10/6/2017,2056,39,2,117,104,4
15656,26,6/18/2018,4433,50,1,65,52,17
15657,29,4/2/2017,369,64,2,53,45,34
15658,29,1/25/2018,1451,15,2,53,45,45
15659,10,10/24/2017,2716,16,3,100,84,30
15660,13,5/14/2017,2546,57,3,52,36,35
15661,30,3/18/2017,889,41,3,40,36,18
15662,6,3/3/2018,4043,40,2,93,65,15
15663,15,8/24/2017,866,77,2,40,38,26
15664,9,12/28/2017,2346,2,1,100,83,21
15665,10,5/31/2018,716,92,2,100,84,3
15666,12,11/5/2017,539,94,3,67,40,45
15667,13,1/21/2018,1659,73,3,52,36,19
15668,18,4/5/2018,2151,17,2,83,53,32
15669,39,1/22/2017,2160,79,3,183,124,44
15670,13,8/17/2017,4552,58,2,52,36,20
15671,19,2/25/2018,4130,36,1,83,66,30
15672,35,6/25/2018,4688,47,3,130,119,16
15673,16,7/28/2017,3737,62,3,60,54,4
15674,33,6/27/2017,182,67,1,123,104,24
15675,16,4/3/2017,2248,83,1,60,54,13
15676,18,4/27/2017,577,97,1,83,53,10
15677,20,4/11/2018,170,1,1,50,40,15
15678,13,3/24/2017,4678,76,1,52,36,25
15679,15,10/13/2017,4576,46,2,40,38,14
15680,27,5/29/2017,4481,90,1,83,66,23
15681,8,4/29/2017,190,41,2,97,67,18
15682,17,9/29/2017,4190,88,3,92,36,43
15683,16,7/13/2017,3209,46,2,60,54,10
15684,7,3/22/2017,3312,41,3,100,78,30
15685,35,1/22/2018,4888,20,2,130,119,32
15686,28,3/19/2018,1781,99,1,92,64,20
15687,39,4/10/2018,645,23,1,183,124,32
15688,37,8/7/2017,4227,72,2,117,104,33
15689,6,1/2/2018,3379,6,3,93,65,4
15690,25,8/30/2017,3197,77,3,67,53,26
15691,8,1/19/2018,2921,13,2,97,67,13
15692,15,11/12/2017,4220,58,2,40,38,20
15693,39,6/23/2017,4111,53,3,183,124,37
15694,26,10/18/2017,4067,63,3,65,52,5
15695,33,1/25/2018,4449,83,2,123,104,32
15696,21,5/30/2018,3828,88,2,47,39,21
15697,14,1/21/2018,1159,74,1,83,70,41
15698,11,5/1/2018,395,90,2,73,36,28
15699,21,4/8/2018,3430,84,1,47,39,39
15700,12,11/29/2017,3498,60,2,67,40,29
15701,30,10/19/2017,4217,66,1,40,36,11
15702,36,4/8/2017,3039,60,1,133,123,44
15703,31,3/23/2017,4584,25,1,133,125,2
15704,31,3/17/2017,3145,97,2,133,125,41
15705,7,3/23/2018,861,37,3,100,78,24
15706,6,9/5/2017,411,31,1,93,65,6
15707,13,2/1/2018,1391,62,1,52,36,33
15708,32,4/12/2017,836,92,1,100,87,33
15709,10,6/18/2018,4672,98,1,100,84,4
15710,37,5/5/2017,3946,75,3,117,104,11
15711,11,3/4/2017,4539,60,3,73,36,41
15712,21,6/8/2018,3560,53,1,47,39,18
15713,27,6/15/2017,2347,8,3,83,66,36
15714,27,7/15/2017,4882,63,3,83,66,26
15715,23,6/22/2017,3920,23,2,67,46,43
15716,17,5/17/2018,4524,60,3,92,36,29
15717,6,4/8/2017,634,90,2,93,65,25
15718,23,6/18/2017,2824,54,1,67,46,22
15719,21,12/24/2017,2942,54,1,47,39,26
15720,12,8/5/2017,2517,10,2,67,40,9
15721,24,5/2/2017,1709,52,1,91,77,35
15722,9,12/6/2017,213,80,1,100,83,37
15723,24,8/27/2017,2416,26,1,91,77,33
15724,14,9/10/2017,3859,83,1,83,70,26
15725,31,9/22/2017,2871,49,1,133,125,31
15726,19,1/25/2018,925,95,1,83,66,5
15727,6,4/28/2018,1565,28,2,93,65,15
15728,31,8/11/2017,445,42,3,133,125,20
15729,24,12/17/2017,3727,73,2,91,77,15
15730,38,9/30/2017,2709,1,2,167,115,14
15731,10,2/8/2018,857,47,3,100,84,18
15732,13,3/19/2018,3621,63,3,52,36,18
15733,19,1/31/2017,4688,47,3,83,66,14
15734,37,3/1/2018,1242,68,1,117,104,27
15735,29,9/30/2017,702,23,3,53,45,4
15736,10,11/13/2017,3710,20,3,100,84,28
15737,6,9/28/2017,3559,26,1,93,65,25
15738,15,6/4/2018,1106,59,3,40,38,11
15739,36,3/31/2018,2228,35,1,133,123,28
15740,29,4/26/2017,1306,99,3,53,45,45
15741,30,5/28/2018,3090,39,2,40,36,39
15742,12,5/13/2018,1499,84,3,67,40,26
15743,21,10/21/2017,3343,91,3,47,39,41
15744,11,3/12/2018,4081,33,3,73,36,17
15745,9,5/23/2018,509,62,3,100,83,8
15746,35,6/23/2017,2819,47,1,130,119,2
15747,9,5/16/2018,2685,1,3,100,83,24
15748,19,3/6/2017,336,77,2,83,66,19
15749,39,9/24/2017,2512,48,1,183,124,14
15750,11,9/21/2017,4633,86,3,73,36,16
15751,11,4/7/2018,2083,3,1,73,36,5
15752,9,2/17/2018,3999,29,3,100,83,18
15753,14,2/15/2018,2208,8,2,83,70,12
15754,17,4/7/2018,2770,6,2,92,36,44
15755,6,5/8/2017,4951,33,3,93,65,1
15756,36,5/2/2018,4590,92,3,133,123,40
15757,16,6/16/2017,2103,60,1,60,54,29
15758,28,4/13/2018,343,1,3,92,64,33
15759,26,7/23/2017,3710,20,1,65,52,27
15760,29,1/17/2018,1225,34,1,53,45,16
15761,18,8/3/2017,751,27,1,83,53,36
15762,12,3/2/2018,1662,46,1,67,40,38
15763,26,1/8/2017,2014,11,2,65,52,26
15764,14,11/26/2017,4986,97,1,83,70,43
15765,18,4/26/2017,3028,26,2,83,53,38
15766,27,4/1/2018,2073,18,2,83,66,27
15767,7,12/14/2017,35,46,2,100,78,37
15768,22,1/27/2017,196,80,1,83,70,23
15769,6,4/7/2017,4902,32,3,93,65,11
15770,15,9/1/2017,4001,80,2,40,38,32
15771,20,10/20/2017,2449,13,3,50,40,14
15772,18,5/14/2017,513,22,3,83,53,38
15773,38,5/8/2017,431,18,2,167,115,16
15774,19,8/15/2017,3078,28,2,83,66,28
15775,14,3/31/2017,4360,64,1,83,70,9
15776,29,6/21/2018,3044,1,3,53,45,39
15777,21,8/19/2017,3561,61,3,47,39,18
15778,25,5/24/2018,4631,57,3,67,53,25
15779,29,1/30/2017,957,41,2,53,45,2
15780,34,11/15/2017,4994,44,1,100,86,25
15781,29,4/10/2018,305,27,2,53,45,6
15782,16,2/26/2017,2146,91,1,60,54,43
15783,20,1/5/2017,3927,9,2,50,40,15
15784,12,2/4/2018,2816,8,3,67,40,28
15785,26,4/14/2018,921,53,3,65,52,30
15786,29,6/4/2018,2479,41,1,53,45,3
15787,32,8/23/2017,340,91,3,100,87,43
15788,34,10/26/2017,2272,47,1,100,86,22
15789,37,10/3/2017,3994,9,3,117,104,9
15790,15,10/20/2017,2265,15,3,40,38,23
15791,6,12/25/2017,4369,23,3,93,65,7
15792,34,5/1/2017,2307,32,2,100,86,6
15793,40,1/2/2018,3342,16,2,133,86,1
15794,14,5/13/2018,723,38,3,83,70,26
15795,32,5/13/2017,53,79,2,100,87,31
15796,32,12/30/2017,4074,71,1,100,87,40
15797,36,10/30/2017,1097,95,3,133,123,13
15798,17,2/19/2017,245,58,2,92,36,38
15799,11,10/29/2017,3432,83,1,73,36,32
15800,38,7/7/2017,1020,26,1,167,115,45
15801,25,3/6/2018,4995,51,2,67,53,34
15802,39,1/25/2017,2244,16,3,183,124,27
15803,35,11/8/2017,3919,48,3,130,119,41
15804,32,4/12/2017,1567,62,2,100,87,41
15805,14,3/24/2018,758,26,3,83,70,32
15806,35,4/15/2018,4908,35,2,130,119,20
15807,14,3/11/2018,2806,29,1,83,70,6
15808,9,2/15/2017,1551,96,1,100,83,33
15809,17,8/30/2017,2557,4,1,92,36,16
15810,11,5/10/2017,3568,56,2,73,36,14
15811,23,4/21/2017,3748,60,2,67,46,29
15812,31,6/18/2018,1641,68,3,133,125,23
15813,32,1/25/2017,1147,89,1,100,87,3
15814,15,10/8/2017,3021,15,2,40,38,3
15815,24,2/22/2018,2342,25,3,91,77,44
15816,25,5/11/2017,2366,31,1,67,53,8
15817,18,4/19/2018,3015,48,3,83,53,40
15818,30,12/12/2017,1388,74,1,40,36,38
15819,27,4/3/2017,803,43,1,83,66,1
15820,19,2/10/2018,3418,73,1,83,66,3
15821,14,3/25/2018,253,8,2,83,70,8
15822,19,1/25/2017,1982,5,3,83,66,25
15823,32,12/23/2017,2235,2,1,100,87,34
15824,14,3/16/2018,1922,52,3,83,70,44
15825,23,2/4/2017,1528,68,2,67,46,25
15826,40,1/12/2018,230,93,1,133,86,29
15827,7,3/12/2017,4513,42,1,100,78,16
15828,38,10/10/2017,4563,53,3,167,115,15
15829,8,4/3/2018,1728,34,1,97,67,15
15830,32,3/22/2018,4268,63,2,100,87,22
15831,22,1/30/2018,922,85,1,83,70,17
15832,23,6/15/2017,910,100,3,67,46,3
15833,17,3/27/2017,3860,7,1,92,36,32
15834,20,4/20/2017,4407,53,1,50,40,9
15835,15,4/20/2017,4245,38,1,40,38,20
15836,13,4/22/2018,4166,41,2,52,36,5
15837,36,4/9/2017,431,18,2,133,123,45
15838,15,10/8/2017,3754,75,3,40,38,7
15839,23,11/30/2017,2984,13,1,67,46,16
15840,26,7/29/2017,4020,8,1,65,52,14
15841,32,4/15/2018,4938,28,2,100,87,8
15842,8,2/7/2018,4786,73,2,97,67,38
15843,24,4/28/2018,2371,27,3,91,77,41
15844,10,3/12/2018,2922,11,2,100,84,41
15845,19,1/14/2017,125,61,3,83,66,14
15846,20,2/23/2017,4598,84,2,50,40,6
15847,11,2/5/2018,1681,74,2,73,36,1
15848,10,6/13/2017,2677,37,2,100,84,22
15849,12,3/20/2017,1282,49,2,67,40,1
15850,14,6/6/2018,3767,60,2,83,70,7
15851,16,10/12/2017,3685,75,1,60,54,8
15852,25,1/14/2018,784,32,1,67,53,23
15853,16,4/29/2018,4328,58,3,60,54,7
15854,40,7/3/2017,2747,25,1,133,86,10
15855,37,6/9/2017,1550,72,2,117,104,31
15856,28,4/4/2017,1667,92,3,92,64,23
15857,12,1/24/2018,1739,18,2,67,40,18
15858,22,5/20/2017,2051,9,1,83,70,11
15859,8,2/14/2017,3549,69,2,97,67,36
15860,12,2/28/2017,3183,79,2,67,40,1
15861,40,2/13/2017,3152,92,2,133,86,9
15862,13,8/1/2017,4978,22,2,52,36,24
15863,27,2/19/2017,198,89,1,83,66,13
15864,40,4/9/2018,3482,91,3,133,86,6
15865,22,12/18/2017,4613,93,3,83,70,13
15866,34,4/10/2018,708,59,1,100,86,44
15867,17,3/16/2017,2421,2,1,92,36,40
15868,35,4/16/2018,1412,3,1,130,119,45
15869,17,9/9/2017,446,100,3,92,36,1
15870,30,3/19/2017,4392,57,1,40,36,23
15871,29,4/6/2018,1840,65,3,53,45,38
15872,8,3/13/2018,1045,11,2,97,67,14
15873,39,4/19/2017,4604,23,2,183,124,18
15874,26,4/17/2018,4328,58,3,65,52,32
15875,31,11/7/2017,4099,56,2,133,125,32
15876,29,1/30/2017,1712,65,1,53,45,16
15877,31,1/2/2018,2908,6,3,133,125,4
15878,32,3/9/2018,1068,93,3,100,87,29
15879,11,3/27/2018,2393,6,2,73,36,10
15880,20,4/7/2018,2285,29,2,50,40,7
15881,13,7/22/2017,504,84,2,52,36,22
15882,21,5/6/2017,3432,83,2,47,39,1
15883,35,9/24/2017,4154,73,1,130,119,44
15884,13,3/13/2018,4400,89,1,52,36,22
15885,24,5/16/2017,3565,80,1,91,77,41
15886,38,10/6/2017,3871,67,3,167,115,20
15887,19,2/23/2018,2493,46,1,83,66,39
15888,12,1/10/2018,4230,1,3,67,40,27
15889,29,12/8/2017,1008,5,3,53,45,33
15890,24,5/16/2018,843,9,3,91,77,32
15891,11,12/19/2017,2212,82,3,73,36,18
15892,19,3/28/2018,2155,56,2,83,66,42
15893,8,9/14/2017,4101,18,3,97,67,45
15894,16,4/14/2017,2484,39,2,60,54,31
15895,19,10/14/2017,4774,68,3,83,66,2
15896,6,3/21/2017,4909,64,3,93,65,24
15897,15,3/28/2017,1028,47,2,40,38,35
15898,36,9/6/2017,4535,34,1,133,123,18
15899,27,6/24/2017,1045,11,1,83,66,36
15900,32,8/18/2017,3495,68,2,100,87,26
15901,12,11/1/2017,711,90,2,67,40,33
15902,23,12/2/2017,1409,8,2,67,46,8
15903,15,1/27/2018,4251,35,1,40,38,12
15904,32,3/20/2017,4580,14,3,100,87,25
15905,23,8/13/2017,4622,92,2,67,46,34
15906,37,9/8/2017,4333,30,2,117,104,3
15907,28,6/29/2017,309,51,3,92,64,1
15908,16,12/26/2017,1668,54,2,60,54,45
15909,34,8/23/2017,214,33,2,100,86,11
15910,36,5/2/2018,3087,9,1,133,123,26
15911,10,3/25/2018,1207,94,2,100,84,2
15912,35,9/9/2017,3137,97,3,130,119,11
15913,21,4/1/2017,4854,38,2,47,39,28
15914,26,10/10/2017,4873,14,1,65,52,16
15915,16,2/7/2018,4512,70,3,60,54,28
15916,16,2/24/2017,4992,74,1,60,54,17
15917,25,5/24/2017,1268,30,1,67,53,36
15918,20,12/19/2017,1350,62,1,50,40,24
15919,18,2/20/2018,4170,34,3,83,53,42
15920,26,6/24/2017,4709,91,2,65,52,17
15921,13,2/16/2017,1912,94,3,52,36,10
15922,27,5/15/2017,3226,18,3,83,66,38
15923,12,10/4/2017,2728,45,1,67,40,30
15924,33,12/25/2017,1134,53,2,123,104,12
15925,18,2/16/2018,2257,33,3,83,53,35
15926,36,7/7/2017,485,60,1,133,123,11
15927,34,9/8/2017,4633,86,1,100,86,45
15928,19,8/24/2017,3355,2,1,83,66,24
15929,31,2/6/2018,2664,50,3,133,125,19
15930,16,1/19/2017,3618,92,1,60,54,26
15931,8,9/25/2017,4967,55,2,97,67,17
15932,12,8/13/2017,4282,56,3,67,40,18
15933,27,2/13/2017,4340,24,1,83,66,19
15934,8,8/24/2017,1449,59,3,97,67,30
15935,32,2/3/2017,3124,30,3,100,87,6
15936,18,6/17/2017,699,20,3,83,53,39
15937,32,11/15/2017,471,5,2,100,87,44
15938,14,5/18/2017,2908,6,1,83,70,30
15939,12,5/20/2018,3046,10,1,67,40,11
15940,12,7/1/2017,3790,5,2,67,40,26
15941,40,9/5/2017,1857,60,1,133,86,20
15942,39,4/18/2017,3780,69,1,183,124,17
15943,24,6/25/2017,1749,44,3,91,77,12
15944,28,5/11/2017,700,96,3,92,64,13
15945,30,8/22/2017,254,89,2,40,36,45
15946,22,9/22/2017,4397,10,1,83,70,36
15947,40,1/26/2018,3635,85,2,133,86,43
15948,33,4/12/2017,2344,25,3,123,104,38
15949,9,1/19/2017,3294,68,3,100,83,16
15950,19,10/25/2017,4133,67,3,83,66,3
15951,21,10/31/2017,1258,48,1,47,39,34
15952,36,5/18/2018,4415,13,1,133,123,21
15953,29,3/15/2018,1974,30,2,53,45,36
15954,15,1/3/2018,1155,4,2,40,38,7
15955,30,2/14/2018,489,74,3,40,36,9
15956,37,9/17/2017,1669,84,1,117,104,5
15957,10,5/7/2018,4834,72,1,100,84,45
15958,12,8/2/2017,2132,66,1,67,40,37
15959,14,10/25/2017,1023,77,1,83,70,3
15960,26,10/7/2017,3062,49,3,65,52,17
15961,7,12/4/2017,1183,51,1,100,78,27
15962,27,3/22/2017,72,55,1,83,66,31
15963,16,3/27/2017,787,15,2,60,54,32
15964,15,12/25/2017,4622,92,1,40,38,39
15965,40,6/28/2017,3452,6,1,133,86,17
15966,17,3/11/2018,2635,18,2,92,36,6
15967,8,11/27/2017,2629,35,3,97,67,33
15968,14,4/19/2017,4226,44,3,83,70,17
15969,21,5/16/2017,770,61,2,47,39,23
15970,27,2/18/2018,3603,69,2,83,66,35
15971,7,8/31/2017,4170,34,1,100,78,19
15972,21,2/21/2018,3660,78,1,47,39,40
15973,21,3/17/2018,2921,13,3,47,39,11
15974,39,5/30/2018,2628,10,2,183,124,2
15975,13,2/3/2018,3138,33,1,52,36,44
15976,35,7/8/2017,1044,38,3,130,119,15
15977,25,5/26/2017,4864,8,3,67,53,8
15978,35,11/24/2017,1456,22,1,130,119,28
15979,16,3/21/2017,88,83,1,60,54,4
15980,12,1/18/2017,1596,4,2,67,40,45
15981,15,6/7/2018,147,14,3,40,38,12
15982,8,10/26/2017,124,97,1,97,67,35
15983,22,5/6/2018,1115,14,2,83,70,39
15984,27,2/12/2017,3817,84,3,83,66,36
15985,38,6/25/2017,820,39,2,167,115,14
15986,39,6/1/2017,2953,3,3,183,124,43
15987,33,5/11/2018,2043,21,3,123,104,24
15988,35,5/22/2018,3816,51,3,130,119,32
15989,20,8/10/2017,1153,69,2,50,40,24
15990,39,12/20/2017,3845,54,2,183,124,5
15991,38,10/18/2017,1570,39,1,167,115,31
15992,27,1/5/2018,2644,40,1,83,66,21
15993,15,1/1/2018,2373,10,1,40,38,28
15994,13,5/10/2017,4285,5,2,52,36,15
15995,22,1/16/2018,4951,33,2,83,70,44
15996,30,5/5/2017,4738,43,3,40,36,42
15997,29,8/19/2017,2108,99,1,53,45,32
15998,8,1/24/2017,708,59,3,97,67,37
15999,27,2/12/2018,896,74,3,83,66,24
16000,19,3/15/2018,2294,30,3,83,66,18
16001,8,7/29/2017,3230,69,1,97,67,28
16002,24,7/14/2017,360,43,1,91,77,16
16003,10,12/23/2017,2478,26,1,100,84,25
16004,37,1/17/2017,3804,31,3,117,104,26
16005,9,1/5/2017,4865,41,1,100,83,14
16006,19,6/9/2018,1950,19,1,83,66,22
16007,31,2/12/2017,2968,38,2,133,125,19
16008,40,4/19/2017,2357,29,3,133,86,36
16009,10,4/19/2017,4617,70,1,100,84,37
16010,36,5/31/2018,3041,26,3,133,123,45
16011,39,6/10/2017,4821,9,2,183,124,37
16012,38,8/24/2017,4903,94,3,167,115,16
16013,39,4/24/2017,4977,83,2,183,124,1
16014,29,7/26/2017,3145,97,1,53,45,17
16015,38,1/13/2018,2219,97,3,167,115,18
16016,6,8/30/2017,3673,79,2,93,65,9
16017,36,1/9/2018,1729,33,2,133,123,33
16018,19,9/3/2017,4819,86,2,83,66,4
16019,13,2/27/2017,3392,62,3,52,36,6
16020,28,8/9/2017,4232,86,3,92,64,36
16021,30,4/26/2017,285,88,3,40,36,7
16022,32,9/6/2017,4806,18,2,100,87,18
16023,33,2/16/2017,3778,68,3,123,104,11
16024,21,4/4/2017,2760,26,3,47,39,43
16025,27,1/8/2018,2972,49,3,83,66,1
16026,23,4/9/2017,1105,67,1,67,46,33
16027,17,9/28/2017,787,15,1,92,36,25
16028,40,12/12/2017,3042,47,3,133,86,19
16029,30,10/13/2017,2551,28,2,40,36,21
16030,19,7/31/2017,3612,39,1,83,66,1
16031,23,4/15/2018,2272,47,2,67,46,19
16032,23,8/10/2017,4643,98,2,67,46,9
16033,34,6/21/2018,1261,65,2,100,86,10
16034,12,1/7/2018,442,64,3,67,40,13
16035,16,5/27/2017,2433,20,3,60,54,44
16036,9,7/25/2017,4788,48,3,100,83,45
16037,7,6/19/2018,121,20,1,100,78,37
16038,25,4/22/2017,2606,4,1,67,53,9
16039,28,2/25/2017,160,92,2,92,64,38
16040,19,1/16/2017,788,99,3,83,66,30
16041,20,3/24/2018,3865,53,1,50,40,5
16042,39,5/24/2018,2885,25,1,183,124,10
16043,40,3/20/2017,846,23,1,133,86,19
16044,12,9/26/2017,2381,1,1,67,40,6
16045,18,1/17/2018,1839,64,1,83,53,3
16046,21,4/16/2017,4489,88,3,47,39,39
16047,18,2/3/2018,2430,22,1,83,53,30
16048,12,5/1/2018,359,82,2,67,40,3
16049,8,1/1/2018,3575,34,1,97,67,40
16050,39,4/8/2018,4127,38,3,183,124,4
16051,8,7/4/2017,1552,94,3,97,67,8
16052,36,10/5/2017,785,17,1,133,123,7
16053,37,6/11/2018,2796,59,2,117,104,19
16054,20,1/28/2018,4074,71,1,50,40,34
16055,18,4/25/2017,4016,5,1,83,53,39
16056,36,1/21/2017,4030,43,2,133,123,31
16057,37,10/2/2017,2028,18,2,117,104,31
16058,23,5/12/2018,4221,11,1,67,46,13
16059,36,3/9/2018,1887,80,3,133,123,35
16060,31,11/8/2017,4765,3,1,133,125,17
