Order No,Item ID,Sales Date,Customer Id,City Id,Qty,Price,COGS,Discount Percent
6107,28,11/22/2018,1925,3,2,92,64,25
6428,25,11/22/2018,1922,52,1,67,53,8
6813,28,11/22/2018,273,53,2,92,64,13
6816,26,11/22/2018,757,10,2,65,52,42
7033,7,11/22/2018,355,13,2,100,78,41
8574,16,11/22/2018,533,67,2,60,54,12
8714,27,11/22/2018,1889,86,1,83,66,8
8769,30,11/22/2018,2878,6,2,40,36,17
9603,15,11/22/2018,1579,76,1,40,38,14
9681,26,11/22/2018,3533,17,2,65,52,37
9914,3,11/22/2018,1881,63,1,753,301,42
10100,27,11/22/2018,11,11,1,83,66,29
11377,39,11/22/2018,4430,68,3,183,124,28
11441,9,11/22/2018,2855,13,3,100,83,19
12078,34,11/22/2018,4656,68,2,100,86,10
12188,40,11/22/2018,3908,61,2,133,86,21
12365,12,11/22/2018,66,82,2,67,40,9
12386,30,11/22/2018,2863,8,2,40,36,25
12545,14,11/22/2018,3947,61,3,83,70,24
13150,17,11/22/2018,1261,65,2,92,36,19
13584,15,11/22/2018,1957,69,1,40,38,1
14604,31,11/22/2018,1888,18,2,133,125,13
15203,33,11/22/2018,1498,58,3,123,104,40
16474,11,11/22/2018,4920,21,3,73,36,37
16564,18,11/22/2018,1913,53,3,83,53,13
17011,39,11/22/2018,3719,45,1,183,124,23
17184,6,11/22/2018,3529,34,3,93,65,37
17412,21,11/22/2018,4297,10,3,47,39,6
17796,31,11/22/2018,4094,51,3,133,125,19
17991,32,11/22/2018,3027,9,1,100,87,7
18127,39,11/22/2018,1213,31,2,183,124,21
18352,30,11/22/2018,86,86,3,40,36,20
18638,11,11/22/2018,785,17,1,73,36,44
20141,24,11/22/2018,5653,62,2,91,77,6
20414,42,11/22/2018,5301,29,2,753,451,27
20469,32,11/22/2018,4179,6,2,100,87,30
21854,37,11/22/2018,2590,25,2,117,104,1
24014,48,11/22/2018,2047,28,2,822,534,22
24217,21,11/22/2018,5667,42,2,47,39,41
24397,15,11/22/2018,3703,44,2,40,38,29
25100,35,11/22/2018,1689,6,1,130,119,36
25109,27,11/22/2018,3807,71,2,83,66,21
25688,39,11/22/2018,614,92,1,183,124,40
26665,37,11/22/2018,225,15,1,117,104,27
27003,44,11/22/2018,1320,40,1,1167,583,25
27031,52,11/22/2018,5011,55,2,782,602,23
27164,34,11/22/2018,1073,65,1,100,86,4
27286,50,11/22/2018,957,41,2,1733,1299,36
27292,48,11/22/2018,3333,12,1,822,534,23
28302,47,11/22/2018,2198,69,2,1333,666,8
28520,11,11/22/2018,1593,71,2,73,36,27
28892,34,11/22/2018,3119,50,1,100,86,10
28980,44,11/22/2018,3203,78,2,1167,583,43
43,21,11/23/2018,1745,47,2,47,39,13
214,20,11/23/2018,2917,31,1,50,40,21
973,4,11/23/2018,285,88,2,233,172,27
1027,13,11/23/2018,1780,44,1,52,36,40
1296,27,11/23/2018,1729,33,1,83,66,23
1307,30,11/23/2018,3237,34,2,40,36,45
1816,14,11/23/2018,2124,43,1,83,70,8
2138,29,11/23/2018,2663,48,1,53,45,15
2168,20,11/23/2018,2712,22,1,50,40,39
2778,13,11/23/2018,3666,32,1,52,36,6
3090,23,11/23/2018,318,8,1,67,46,38
3162,6,11/23/2018,2549,18,1,93,65,13
3182,5,11/23/2018,760,36,2,333,259,33
3672,12,11/23/2018,3783,38,1,67,40,21
3693,9,11/23/2018,3366,16,2,100,83,10
3710,19,11/23/2018,923,78,2,83,66,36
4596,7,11/23/2018,2838,42,1,100,78,11
4734,15,11/23/2018,471,5,2,40,38,27
4746,5,11/23/2018,3508,81,1,333,259,17
4947,4,11/23/2018,2018,33,1,233,172,15
5113,23,11/23/2018,3029,22,1,67,46,9
5193,23,11/23/2018,1628,88,2,67,46,7
5270,1,11/23/2018,155,65,2,267,202,41
6094,1,11/23/2018,3295,20,1,267,202,29
6256,29,11/23/2018,1696,76,2,53,45,3
6413,26,11/23/2018,3658,12,1,65,52,9
7744,21,11/23/2018,2469,59,2,47,39,35
9256,8,11/23/2018,2717,32,2,97,67,26
9583,24,11/23/2018,2463,34,1,91,77,39
10358,11,11/23/2018,1536,63,3,73,36,1
11386,29,11/23/2018,360,43,3,53,45,3
11632,37,11/23/2018,1736,22,1,117,104,23
13265,22,11/23/2018,3519,99,3,83,70,28
13912,19,11/23/2018,4029,97,1,83,66,30
14286,30,11/23/2018,4975,9,1,40,36,39
14385,37,11/23/2018,559,84,2,117,104,22
15523,39,11/23/2018,3057,51,2,183,124,41
16030,19,11/23/2018,3612,39,1,83,66,1
19830,38,11/23/2018,4274,74,3,167,115,14
19866,30,11/23/2018,1045,11,1,40,36,31
20774,53,11/23/2018,2134,46,2,1533,1073,12
23038,23,11/23/2018,3801,31,1,67,46,5
23254,17,11/23/2018,548,100,1,92,36,39
23728,40,11/23/2018,4333,30,2,133,86,44
23923,30,11/23/2018,1049,83,2,40,36,44
24109,31,11/23/2018,5730,48,2,133,125,13
24353,19,11/23/2018,4238,18,1,83,66,10
25097,31,11/23/2018,1391,62,1,133,125,20
25935,36,11/23/2018,5443,18,2,133,123,10
26862,42,11/23/2018,3087,9,2,753,451,10
27642,27,11/23/2018,4386,72,1,83,66,45
29462,24,11/23/2018,4244,65,2,91,77,21
29584,33,11/23/2018,3396,45,1,123,104,37
29651,47,11/23/2018,3614,18,1,1333,666,7
268,27,11/24/2018,713,55,2,83,66,19
525,20,11/24/2018,2902,11,2,50,40,14
919,28,11/24/2018,3308,54,1,92,64,7
1139,11,11/24/2018,936,98,2,73,36,25
1181,24,11/24/2018,440,67,1,91,77,5
1342,20,11/24/2018,428,74,2,50,40,21
1501,23,11/24/2018,1141,5,1,67,46,37
1578,27,11/24/2018,1275,30,1,83,66,6
1632,3,11/24/2018,2675,11,1,753,301,24
2347,1,11/24/2018,3855,71,1,267,202,31
2468,6,11/24/2018,853,58,2,93,65,41
2656,28,11/24/2018,3804,31,1,92,64,26
3676,6,11/24/2018,3890,70,2,93,65,1
3755,27,11/24/2018,1614,21,2,83,66,41
3953,14,11/24/2018,368,25,2,83,70,29
4101,13,11/24/2018,1428,95,2,52,36,43
4121,9,11/24/2018,250,41,2,100,83,19
5659,26,11/24/2018,270,1,2,65,52,9
5856,21,11/24/2018,2887,32,1,47,39,17
6073,4,11/24/2018,3742,28,1,233,172,32
6157,9,11/24/2018,173,72,2,100,83,11
6360,14,11/24/2018,847,90,2,83,70,19
6395,27,11/24/2018,3261,32,2,83,66,20
6723,2,11/24/2018,765,6,2,200,140,31
6856,15,11/24/2018,556,47,2,40,38,29
6967,16,11/24/2018,2086,78,2,60,54,39
7506,2,11/24/2018,245,58,1,200,140,37
7762,16,11/24/2018,3100,43,2,60,54,7
8052,15,11/24/2018,3567,16,1,40,38,13
8659,1,11/24/2018,3264,21,1,267,202,19
8701,1,11/24/2018,10,33,2,267,202,39
8822,10,11/24/2018,2893,5,2,100,84,17
9180,29,11/24/2018,681,19,2,53,45,6
9468,15,11/24/2018,2555,13,2,40,38,3
9469,4,11/24/2018,3283,42,1,233,172,42
9885,11,11/24/2018,249,7,1,73,36,8
10085,10,11/24/2018,305,27,1,100,84,44
10596,31,11/24/2018,613,55,1,133,125,45
11472,37,11/24/2018,4515,90,3,117,104,8
12007,21,11/24/2018,1863,19,1,47,39,43
13384,7,11/24/2018,2316,24,1,100,78,5
14333,19,11/24/2018,1342,24,3,83,66,36
14826,11,11/24/2018,3836,54,3,73,36,13
15862,13,11/24/2018,4978,22,2,52,36,24
16176,19,11/24/2018,1797,56,2,83,66,12
16894,19,11/24/2018,2286,6,3,83,66,29
17012,17,11/24/2018,3609,47,3,92,36,33
17306,7,11/24/2018,3226,18,3,100,78,1
18251,39,11/24/2018,2707,45,3,183,124,12
18680,17,11/24/2018,141,50,3,92,36,17
19826,24,11/24/2018,1160,4,2,91,77,33
21756,51,11/24/2018,895,36,1,860,516,14
22952,13,11/24/2018,26,6,1,52,36,22
23000,36,11/24/2018,868,72,1,133,123,4
24218,47,11/24/2018,3533,17,2,1333,666,45
24503,48,11/24/2018,1733,16,2,822,534,35
25182,50,11/24/2018,4000,88,1,1733,1299,30
25888,38,11/24/2018,1379,56,2,167,115,29
25971,50,11/24/2018,3128,11,1,1733,1299,31
26051,54,11/24/2018,3213,14,1,1017,661,44
26585,46,11/24/2018,5349,73,2,867,554,31
27349,13,11/24/2018,429,56,2,52,36,37
29031,54,11/24/2018,4365,10,2,1017,661,11
29661,23,11/24/2018,4965,53,1,67,46,30
29712,14,11/24/2018,5520,60,1,83,70,36
195,11,11/25/2018,3574,94,2,73,36,43
413,22,11/25/2018,1741,28,1,83,70,19
1209,8,11/25/2018,537,69,1,97,67,12
1788,26,11/25/2018,1957,69,1,65,52,44
2063,28,11/25/2018,871,87,1,92,64,36
2163,26,11/25/2018,1978,8,2,65,52,37
2800,12,11/25/2018,3809,72,1,67,40,22
3123,5,11/25/2018,2476,11,2,333,259,40
5047,26,11/25/2018,1497,94,2,65,52,4
5483,12,11/25/2018,837,58,2,67,40,27
5515,13,11/25/2018,593,75,1,52,36,29
5549,18,11/25/2018,1455,42,2,83,53,23
5854,18,11/25/2018,1908,21,1,83,53,25
6766,7,11/25/2018,919,95,2,100,78,6
7703,27,11/25/2018,2896,21,1,83,66,20
7922,15,11/25/2018,938,93,2,40,38,34
8107,9,11/25/2018,873,80,2,100,83,39
8111,23,11/25/2018,2264,4,1,67,46,7
8243,12,11/25/2018,3639,39,2,67,40,16
8615,4,11/25/2018,3961,21,1,233,172,18
9104,16,11/25/2018,1455,42,1,60,54,4
9706,21,11/25/2018,3729,11,2,47,39,28
10347,12,11/25/2018,3069,6,1,67,40,27
11151,13,11/25/2018,2031,4,1,52,36,32
11830,27,11/25/2018,461,78,3,83,66,33
13396,22,11/25/2018,1021,24,1,83,70,25
14120,35,11/25/2018,1331,15,1,130,119,44
14214,14,11/25/2018,2347,8,2,83,70,2
14554,21,11/25/2018,4284,74,3,47,39,40
14593,15,11/25/2018,1558,88,2,40,38,19
14801,28,11/25/2018,2227,28,2,92,64,40
15151,7,11/25/2018,1813,77,2,100,78,29
15307,23,11/25/2018,4019,7,3,67,46,17
15375,14,11/25/2018,3658,12,1,83,70,32
15958,12,11/25/2018,2132,66,1,67,40,37
16505,19,11/25/2018,4658,34,2,83,66,26
17876,13,11/25/2018,94,37,1,52,36,22
20624,16,11/25/2018,6067,8,2,60,54,29
20859,53,11/25/2018,2490,5,1,1533,1073,10
22422,52,11/25/2018,1997,40,2,782,602,15
22758,42,11/25/2018,4460,45,1,753,451,33
23977,45,11/25/2018,6146,87,2,1067,533,34
26408,55,11/25/2018,966,6,2,753,376,9
29057,37,11/25/2018,4733,57,1,117,104,37
1454,1,11/26/2018,1005,48,2,267,202,24
1787,25,11/26/2018,2839,53,2,67,53,10
2515,3,11/26/2018,610,74,1,753,301,4
2602,3,11/26/2018,3952,55,1,753,301,37
2951,16,11/26/2018,1386,14,2,60,54,8
3028,24,11/26/2018,3771,68,2,91,77,12
3272,30,11/26/2018,3621,63,1,40,36,23
3355,18,11/26/2018,1631,58,1,83,53,23
3819,30,11/26/2018,1388,74,1,40,36,39
3856,29,11/26/2018,46,92,1,53,45,41
4047,4,11/26/2018,3227,20,2,233,172,28
4744,7,11/26/2018,107,13,2,100,78,43
5114,11,11/26/2018,1168,28,1,73,36,9
5285,19,11/26/2018,2279,20,1,83,66,9
6183,6,11/26/2018,144,10,1,93,65,15
6676,27,11/26/2018,3582,92,2,83,66,26
7996,8,11/26/2018,2026,64,2,97,67,10
8486,17,11/26/2018,1595,51,1,92,36,20
8642,7,11/26/2018,1467,9,2,100,78,12
9755,5,11/26/2018,2731,39,2,333,259,14
9863,12,11/26/2018,1519,91,2,67,40,26
9960,4,11/26/2018,3006,20,1,233,172,43
9971,17,11/26/2018,3343,91,1,92,36,14
10159,31,11/26/2018,644,91,2,133,125,20
10390,27,11/26/2018,3274,11,3,83,66,19
10494,25,11/26/2018,3219,55,1,67,53,21
10949,11,11/26/2018,2521,28,1,73,36,36
11818,15,11/26/2018,4432,29,3,40,38,31
11842,24,11/26/2018,4495,70,2,91,77,2
11965,20,11/26/2018,2182,42,2,50,40,25
12051,20,11/26/2018,2377,37,3,50,40,44
12440,6,11/26/2018,1101,1,2,93,65,14
12548,21,11/26/2018,2029,92,2,47,39,10
12616,36,11/26/2018,2266,26,2,133,123,7
12620,30,11/26/2018,3582,92,2,40,36,1
12648,33,11/26/2018,4595,63,3,123,104,19
12983,20,11/26/2018,3150,42,3,50,40,10
13149,32,11/26/2018,2427,57,1,100,87,34
13167,38,11/26/2018,788,99,1,167,115,2
13953,40,11/26/2018,2016,54,1,133,86,6
14627,19,11/26/2018,2923,7,1,83,66,21
14885,15,11/26/2018,1947,17,1,40,38,16
15086,30,11/26/2018,851,97,1,40,36,22
15761,18,11/26/2018,751,27,1,83,53,36
16158,31,11/26/2018,1935,60,2,133,125,28
16667,27,11/26/2018,434,2,3,83,66,25
16961,37,11/26/2018,1952,78,3,117,104,17
17913,27,11/26/2018,2725,14,3,83,66,38
19393,23,11/26/2018,177,62,1,67,46,11
19394,30,11/26/2018,480,6,1,40,36,8
19417,30,11/26/2018,3681,40,1,40,36,18
19768,33,11/26/2018,4933,70,2,123,104,18
19809,19,11/26/2018,2451,17,2,83,66,2
20145,55,11/26/2018,3380,50,1,753,376,42
20470,35,11/26/2018,4816,76,1,130,119,3
20632,32,11/26/2018,5960,36,2,100,87,31
20854,36,11/26/2018,1793,46,1,133,123,10
21883,21,11/26/2018,5700,34,2,47,39,41
23048,24,11/26/2018,4993,44,1,91,77,44
23161,54,11/26/2018,4620,80,2,1017,661,19
26063,14,11/26/2018,1852,77,2,83,70,20
27614,42,11/26/2018,478,29,1,753,451,20
27902,46,11/26/2018,5764,93,1,867,554,38
28101,37,11/26/2018,2057,57,2,117,104,1
28286,52,11/26/2018,2797,12,2,782,602,39
28436,41,11/26/2018,1060,89,1,1033,619,7
28635,34,11/26/2018,4866,24,2,100,86,20
166,18,11/27/2018,1891,58,1,83,53,41
958,25,11/27/2018,3816,51,2,67,53,16
1815,23,11/27/2018,2095,99,2,67,46,20
2325,10,11/27/2018,3880,27,1,100,84,30
2404,20,11/27/2018,2794,55,1,50,40,33
2570,9,11/27/2018,2185,25,2,100,83,32
2989,5,11/27/2018,3483,27,1,333,259,1
3059,1,11/27/2018,3507,78,1,267,202,31
4449,1,11/27/2018,2193,74,1,267,202,13
4595,10,11/27/2018,391,61,1,100,84,4
4720,29,11/27/2018,2864,13,2,53,45,6
4882,19,11/27/2018,3488,79,2,83,66,34
5497,16,11/27/2018,402,78,1,60,54,36
5780,24,11/27/2018,2238,87,1,91,77,14
5832,23,11/27/2018,1795,90,1,67,46,1
5894,27,11/27/2018,1800,60,2,83,66,27
6063,7,11/27/2018,2627,35,1,100,78,34
6998,9,11/27/2018,2304,30,2,100,83,27
7132,22,11/27/2018,2157,21,2,83,70,9
7434,29,11/27/2018,500,27,1,53,45,22
8413,27,11/27/2018,76,88,1,83,66,39
9833,13,11/27/2018,2006,34,2,52,36,44
9859,10,11/27/2018,2192,55,2,100,84,2
9977,3,11/27/2018,3029,22,1,753,301,3
11001,20,11/27/2018,1335,64,3,50,40,39
11005,6,11/27/2018,3860,7,1,93,65,36
11069,24,11/27/2018,2444,8,1,91,77,11
11489,24,11/27/2018,132,34,1,91,77,3
13741,34,11/27/2018,732,82,3,100,86,42
14192,39,11/27/2018,3745,10,2,183,124,14
16203,6,11/27/2018,2254,64,2,93,65,35
17648,29,11/27/2018,4472,39,1,53,45,17
17911,15,11/27/2018,1792,85,3,40,38,24
18417,13,11/27/2018,1944,60,3,52,36,5
19035,34,11/27/2018,4654,92,3,100,86,33
19192,27,11/27/2018,1900,91,2,83,66,35
19291,25,11/27/2018,3798,60,3,67,53,2
19892,37,11/27/2018,133,15,1,117,104,19
22477,14,11/27/2018,2532,23,1,83,70,28
23804,44,11/27/2018,713,55,2,1167,583,8
26079,36,11/27/2018,1170,74,1,133,123,41
26633,25,11/27/2018,5967,83,2,67,53,38
28292,45,11/27/2018,5486,35,2,1067,533,31
28813,36,11/27/2018,5681,11,2,133,123,37
29511,55,11/27/2018,6226,63,2,753,376,44
29620,38,11/27/2018,4093,86,1,167,115,21
313,4,11/28/2018,53,79,2,233,172,20
881,25,11/28/2018,335,65,1,67,53,45
1016,30,11/28/2018,618,91,1,40,36,16
1250,3,11/28/2018,1205,95,1,753,301,35
1301,16,11/28/2018,1231,58,2,60,54,2
1517,20,11/28/2018,2065,8,2,50,40,33
1633,23,11/28/2018,488,24,2,67,46,29
2042,6,11/28/2018,3113,5,1,93,65,15
2263,1,11/28/2018,71,51,1,267,202,10
2343,16,11/28/2018,3511,76,1,60,54,19
2888,21,11/28/2018,1744,33,1,47,39,34
2914,2,11/28/2018,3243,84,1,200,140,29
3772,22,11/28/2018,1079,90,1,83,70,1
4177,1,11/28/2018,3260,35,2,267,202,8
4617,9,11/28/2018,1824,29,2,100,83,2
4941,26,11/28/2018,2424,49,1,65,52,21
5226,2,11/28/2018,461,78,2,200,140,11
5378,10,11/28/2018,2506,10,1,100,84,42
5413,15,11/28/2018,1356,52,2,40,38,11
5879,1,11/28/2018,1791,100,1,267,202,30
6664,11,11/28/2018,3128,11,1,73,36,24
6679,25,11/28/2018,1788,55,1,67,53,29
7705,26,11/28/2018,739,46,2,65,52,36
8483,22,11/28/2018,2647,57,2,83,70,16
8563,14,11/28/2018,3702,71,2,83,70,7
8777,25,11/28/2018,1455,42,1,67,53,39
9674,10,11/28/2018,904,96,2,100,84,16
9721,2,11/28/2018,1815,29,2,200,140,31
10477,21,11/28/2018,454,30,2,47,39,44
11291,29,11/28/2018,666,15,2,53,45,30
11391,38,11/28/2018,4120,61,2,167,115,33
11712,27,11/28/2018,1279,40,1,83,66,41
11977,39,11/28/2018,3007,7,2,183,124,29
12737,18,11/28/2018,1693,43,2,83,53,19
13054,17,11/28/2018,874,32,1,92,36,26
13070,22,11/28/2018,659,22,2,83,70,33
14082,11,11/28/2018,4063,28,3,73,36,21
14439,33,11/28/2018,2609,17,2,123,104,45
14740,36,11/28/2018,3212,65,3,133,123,33
15213,13,11/28/2018,2377,37,2,52,36,22
15720,12,11/28/2018,2517,10,2,67,40,9
16154,29,11/28/2018,2617,15,2,53,45,32
16165,38,11/28/2018,2378,30,2,167,115,29
16567,30,11/28/2018,259,2,3,40,36,36
17364,37,11/28/2018,1393,57,3,117,104,15
17725,35,11/28/2018,2357,29,2,130,119,35
18732,6,11/28/2018,4939,47,3,93,65,30
19152,26,11/28/2018,3709,40,2,65,52,17
19419,20,11/28/2018,2466,20,2,50,40,6
19617,12,11/28/2018,3157,34,2,67,40,8
19845,28,11/28/2018,3683,67,2,92,64,40
19884,6,11/28/2018,2381,1,2,93,65,45
21103,44,11/28/2018,2813,57,1,1167,583,15
22611,13,11/28/2018,819,65,2,52,36,42
24317,11,11/28/2018,1774,58,2,73,36,16
24460,13,11/28/2018,5852,31,1,52,36,24
25235,25,11/28/2018,4685,85,1,67,53,43
26121,33,11/28/2018,4622,92,1,123,104,39
26240,30,11/28/2018,4582,65,2,40,36,34
27331,24,11/28/2018,2464,26,1,91,77,20
28275,48,11/28/2018,876,58,2,822,534,26
29626,16,11/28/2018,1483,87,2,60,54,3
29765,43,11/28/2018,5458,93,2,1367,820,34
404,18,11/29/2018,384,4,1,83,53,14
563,17,11/29/2018,2754,58,2,92,36,23
907,9,11/29/2018,2835,29,2,100,83,14
924,19,11/29/2018,837,58,1,83,66,44
1005,25,11/29/2018,1127,70,1,67,53,43
1023,6,11/29/2018,648,40,2,93,65,11
1081,21,11/29/2018,3898,12,2,47,39,21
1714,9,11/29/2018,2258,53,1,100,83,10
2254,12,11/29/2018,3646,72,1,67,40,14
2342,1,11/29/2018,3098,25,2,267,202,18
2850,9,11/29/2018,1569,33,2,100,83,19
3963,20,11/29/2018,2796,59,1,50,40,43
4296,24,11/29/2018,2311,38,1,91,77,24
4558,22,11/29/2018,1273,80,2,83,70,22
5057,26,11/29/2018,1574,34,2,65,52,27
5060,19,11/29/2018,1217,7,1,83,66,36
5543,18,11/29/2018,2242,82,2,83,53,6
5591,9,11/29/2018,2334,46,1,100,83,30
5898,11,11/29/2018,1517,55,1,73,36,12
6317,3,11/29/2018,708,59,1,753,301,5
7197,13,11/29/2018,274,41,2,52,36,18
7830,20,11/29/2018,1886,31,2,50,40,20
7984,10,11/29/2018,209,62,1,100,84,34
8775,28,11/29/2018,1915,34,1,92,64,27
9903,1,11/29/2018,346,83,1,267,202,6
10380,26,11/29/2018,1380,39,3,65,52,13
11132,33,11/29/2018,3063,26,2,123,104,30
11286,25,11/29/2018,737,47,2,67,53,39
11309,6,11/29/2018,227,35,3,93,65,7
11465,24,11/29/2018,311,67,1,91,77,16
11754,15,11/29/2018,2860,36,1,40,38,40
14765,15,11/29/2018,683,60,2,40,38,9
15208,18,11/29/2018,2967,11,3,83,53,22
18217,33,11/29/2018,3223,39,2,123,104,7
19411,33,11/29/2018,973,86,2,123,104,26
19854,32,11/29/2018,3675,73,2,100,87,41
20558,28,11/29/2018,2558,10,1,92,64,16
20662,31,11/29/2018,6299,78,1,133,125,1
21395,31,11/29/2018,1802,8,1,133,125,22
23195,12,11/29/2018,5070,74,1,67,40,20
23246,14,11/29/2018,2124,43,2,83,70,18
23407,51,11/29/2018,250,41,2,860,516,8
23616,51,11/29/2018,4988,12,1,860,516,7
24057,35,11/29/2018,1042,5,1,130,119,5
24825,42,11/29/2018,778,24,2,753,451,27
26001,50,11/29/2018,3145,97,2,1733,1299,28
27315,45,11/29/2018,4763,1,1,1067,533,30
27365,32,11/29/2018,3860,7,1,100,87,44
27502,35,11/29/2018,3614,18,2,130,119,3
27913,33,11/29/2018,181,75,2,123,104,23
28950,47,11/29/2018,4491,82,2,1333,666,19
29682,16,11/29/2018,4008,26,1,60,54,19
477,10,11/30/2018,2949,25,2,100,84,35
755,10,11/30/2018,3396,45,1,100,84,38
2148,3,11/30/2018,604,65,2,753,301,27
2538,25,11/30/2018,378,34,1,67,53,18
2632,30,11/30/2018,1594,50,2,40,36,6
3149,5,11/30/2018,757,10,2,333,259,34
3590,22,11/30/2018,49,78,1,83,70,32
4858,22,11/30/2018,3593,6,1,83,70,9
4886,6,11/30/2018,1579,76,2,93,65,18
4908,7,11/30/2018,430,77,1,100,78,32
6202,29,11/30/2018,1929,74,1,53,45,40
7436,9,11/30/2018,3260,35,1,100,83,23
8221,17,11/30/2018,3059,8,2,92,36,1
8351,13,11/30/2018,123,71,1,52,36,28
8429,25,11/30/2018,1997,40,1,67,53,13
9808,12,11/30/2018,1499,84,1,67,40,39
10313,12,11/30/2018,1076,68,1,67,40,1
11962,30,11/30/2018,2732,34,2,40,36,30
12550,28,11/30/2018,3794,34,1,92,64,12
13514,14,11/30/2018,2634,17,2,83,70,31
14105,17,11/30/2018,3455,52,3,92,36,42
15688,37,11/30/2018,4227,72,2,117,104,33
16526,10,11/30/2018,4207,38,3,100,84,38
17468,35,11/30/2018,2870,53,3,130,119,4
17488,25,11/30/2018,1437,19,1,67,53,26
17921,8,11/30/2018,1440,6,3,97,67,18
18219,15,11/30/2018,3536,51,3,40,38,27
18309,10,11/30/2018,606,1,3,100,84,45
18515,24,11/30/2018,3324,51,3,91,77,10
19178,40,11/30/2018,1610,8,2,133,86,43
20005,32,11/30/2018,3506,33,1,100,87,39
20307,54,11/30/2018,4110,15,2,1017,661,23
20544,20,11/30/2018,4127,38,2,50,40,20
20703,11,11/30/2018,942,17,1,73,36,29
21154,52,11/30/2018,4974,53,2,782,602,19
21600,12,11/30/2018,3553,89,2,67,40,24
21657,27,11/30/2018,2386,10,2,83,66,5
22729,25,11/30/2018,6334,9,1,67,53,12
23213,38,11/30/2018,461,78,1,167,115,18
23676,47,11/30/2018,2424,49,1,1333,666,3
24243,30,11/30/2018,4320,45,2,40,36,11
24562,40,11/30/2018,2804,9,2,133,86,42
25252,18,11/30/2018,202,49,2,83,53,17
25369,28,11/30/2018,3544,7,2,92,64,30
25627,12,11/30/2018,4857,87,1,67,40,4
25634,45,11/30/2018,5295,48,1,1067,533,38
26899,27,11/30/2018,1874,32,1,83,66,16
27140,23,11/30/2018,872,9,2,67,46,25
28257,16,11/30/2018,3121,37,2,60,54,44
28352,35,11/30/2018,5956,69,2,130,119,41
28616,42,11/30/2018,2070,48,1,753,451,20
1010,29,12/1/2018,3421,37,2,53,45,42
2492,6,12/1/2018,3878,100,1,93,65,2
2557,21,12/1/2018,1442,78,2,47,39,13
2562,2,12/1/2018,1877,81,2,200,140,12
2700,20,12/1/2018,1627,72,2,50,40,21
2992,1,12/1/2018,2510,20,1,267,202,5
3668,15,12/1/2018,2155,56,2,40,38,31
3910,30,12/1/2018,3931,27,1,40,36,28
4497,2,12/1/2018,747,69,1,200,140,19
5147,9,12/1/2018,487,56,2,100,83,40
5409,14,12/1/2018,373,18,2,83,70,3
5414,19,12/1/2018,2722,2,1,83,66,26
5563,23,12/1/2018,2955,5,2,67,46,44
5628,15,12/1/2018,1644,19,1,40,38,39
5841,9,12/1/2018,1122,35,2,100,83,7
6007,19,12/1/2018,540,63,1,83,66,13
6125,5,12/1/2018,1189,9,2,333,259,33
6448,4,12/1/2018,2516,22,2,233,172,37
7339,10,12/1/2018,1287,89,2,100,84,5
7381,7,12/1/2018,863,91,1,100,78,43
7392,1,12/1/2018,2493,46,2,267,202,12
8423,13,12/1/2018,1408,77,2,52,36,28
8568,21,12/1/2018,2355,17,1,47,39,1
8949,17,12/1/2018,956,72,1,92,36,39
9119,11,12/1/2018,3996,90,2,73,36,30
10155,12,12/1/2018,3635,85,3,67,40,40
11697,34,12/1/2018,1512,84,1,100,86,43
12871,23,12/1/2018,3173,98,2,67,46,18
13047,38,12/1/2018,3016,12,1,167,115,37
13263,21,12/1/2018,3515,67,2,47,39,15
13914,32,12/1/2018,2501,49,1,100,87,10
14351,8,12/1/2018,613,55,2,97,67,14
14543,9,12/1/2018,4049,93,1,100,83,19
14594,35,12/1/2018,1245,49,3,130,119,19
15336,9,12/1/2018,955,20,2,100,83,32
15369,39,12/1/2018,2199,71,2,183,124,26
15649,12,12/1/2018,1872,74,3,67,40,45
16507,40,12/1/2018,257,39,1,133,86,41
16835,17,12/1/2018,1890,35,3,92,36,7
17004,12,12/1/2018,3101,46,1,67,40,13
18149,22,12/1/2018,4020,8,2,83,70,24
18486,18,12/1/2018,4733,57,2,83,53,32
18574,22,12/1/2018,3142,14,3,83,70,5
19509,26,12/1/2018,3588,63,1,65,52,13
20622,51,12/1/2018,2866,28,2,860,516,34
20882,47,12/1/2018,5168,31,1,1333,666,25
20913,53,12/1/2018,4423,89,1,1533,1073,23
21110,24,12/1/2018,1290,40,2,91,77,34
21785,42,12/1/2018,3268,91,2,753,451,14
23022,32,12/1/2018,1054,62,2,100,87,2
24686,20,12/1/2018,2916,52,2,50,40,36
25475,24,12/1/2018,5006,75,1,91,77,24
26239,50,12/1/2018,3541,100,1,1733,1299,9
27439,21,12/1/2018,242,15,2,47,39,22
27876,31,12/1/2018,3586,36,1,133,125,33
28404,24,12/1/2018,3256,68,2,91,77,35
29207,28,12/1/2018,537,69,2,92,64,40
29781,12,12/1/2018,3365,1,2,67,40,25
536,16,12/2/2018,952,31,2,60,54,6
1030,7,12/2/2018,75,100,1,100,78,43
1524,20,12/2/2018,931,63,2,50,40,32
1626,20,12/2/2018,3180,75,2,50,40,42
2111,13,12/2/2018,2657,26,2,52,36,33
2186,26,12/2/2018,1939,10,1,65,52,9
2678,14,12/2/2018,885,91,2,83,70,13
2986,14,12/2/2018,1759,99,1,83,70,45
4007,22,12/2/2018,3017,4,2,83,70,33
