Customer Id,Age,City Id,City,State,Name
3167,35,26,Memphis,Tennessee,Customer 3167
3168,29,32,Albuquerque,New Mexico,Customer 3168
3169,35,69,Plano,Texas,Customer 3169
3170,31,49,Tampa,Florida,Customer 3170
3171,30,69,Plano,Texas,Customer 3171
3172,34,99,Baton Rouge,Louisiana,Customer 3172
3173,30,98,Richmond,Virginia,Customer 3173
3174,39,55,Anaheim,California,Customer 3174
3175,39,36,Sacramento,California,Customer 3175
3176,32,4,Houston,Texas,Customer 3176
3177,35,25,Portland,Oregon,Customer 3177
3178,32,26,Memphis,Tennessee,Customer 3178
3179,38,18,Seattle,Washington,Customer 3179
3180,39,75,Durham,North Carolina,Customer 3180
3181,39,85,Scottsdale,Arizona,Customer 3181
3182,28,94,Irving,Texas,Customer 3182
3183,36,79,St. Petersburg,Florida,Customer 3183
3184,39,99,Baton Rouge,Louisiana,Customer 3184
3185,28,92,Chesapeake,Virginia,Customer 3185
3186,26,99,Baton Rouge,Louisiana,Customer 3186
3187,28,12,Jacksonville,Florida,Customer 3187
3188,37,86,Reno,Nevada,Customer 3188
3189,29,75,Durham,North Carolina,Customer 3189
3190,27,87,Glendale,Arizona,Customer 3190
3191,38,45,Oakland,California,Customer 3191
3192,30,54,Aurora,Colorado,Customer 3192
3193,34,7,San Antonio,Texas,Customer 3193
3194,29,16,Charlotte,North Carolina,Customer 3194
3195,32,54,Aurora,Colorado,Customer 3195
3196,32,97,Boise,Idaho,Customer 3196
3197,27,77,Fort Wayne,Indiana,Customer 3197
3198,39,90,North Las Vegas,Nevada,Customer 3198
3199,34,100,Spokane,Washington,Customer 3199
3200,32,54,Aurora,Colorado,Customer 3200
3201,32,53,Bakersfield,California,Customer 3201
3202,37,68,Anchorage,Alaska,Customer 3202
3203,29,78,Jersey City,New Jersey,Customer 3203
3204,29,61,Stockton,California,Customer 3204
3205,35,84,Lubbock,Texas,Customer 3205
3206,37,47,Tulsa,Oklahoma,Customer 3206
3207,32,14,Columbus,Ohio,Customer 3207
3208,27,71,Orlando,Florida,Customer 3208
3209,29,46,Minneapolis,Minnesota,Customer 3209
3210,26,35,Mesa,Arizona,Customer 3210
3211,39,80,Laredo,Texas,Customer 3211
3212,26,65,Cincinnati,Ohio,Customer 3212
3213,36,14,Columbus,Ohio,Customer 3213
3214,30,2,Los Angeles,California,Customer 3214
3215,33,31,Milwaukee,Wisconsin,Customer 3215
3216,27,19,Denver,Colorado,Customer 3216
3217,30,72,Irvine,California,Customer 3217
3218,28,95,Hialeah,Florida,Customer 3218
3219,28,55,Anaheim,California,Customer 3219
3220,29,51,Wichita,Kansas,Customer 3220
3221,26,30,Baltimore,Maryland,Customer 3221
3222,28,34,Fresno,California,Customer 3222
3223,37,39,Colorado Springs,Colorado,Customer 3223
3224,32,5,Phoenix,Arizona,Customer 3224
3225,29,61,Stockton,California,Customer 3225
3226,37,18,Seattle,Washington,Customer 3226
3227,37,20,Washington,District of Columbia,Customer 3227
3228,29,98,Richmond,Virginia,Customer 3228
3229,30,42,Omaha,Nebraska,Customer 3229
3230,33,69,Plano,Texas,Customer 3230
3231,27,25,Portland,Oregon,Customer 3231
3232,39,88,Gilbert,Arizona,Customer 3232
3233,26,42,Omaha,Nebraska,Customer 3233
3234,27,7,San Antonio,Texas,Customer 3234
3235,28,65,Cincinnati,Ohio,Customer 3235
3236,37,83,Buffalo,New York,Customer 3236
3237,38,34,Fresno,California,Customer 3237
3238,25,6,Philadelphia[e],Pennsylvania,Customer 3238
3239,26,21,Boston,Massachusetts,Customer 3239
3240,33,83,Buffalo,New York,Customer 3240
3241,38,36,Sacramento,California,Customer 3241
3242,32,90,North Las Vegas,Nevada,Customer 3242
3243,31,84,Lubbock,Texas,Customer 3243
3244,38,37,Atlanta,Georgia,Customer 3244
3245,36,75,Durham,North Carolina,Customer 3245
3246,30,8,San Diego,California,Customer 3246
3247,28,57,Santa Ana,California,Customer 3247
3248,25,37,Atlanta,Georgia,Customer 3248
3250,40,50,New Orleans,Louisiana,Customer 3250
3251,28,77,Fort Wayne,Indiana,Customer 3251
3252,31,92,Chesapeake,Virginia,Customer 3252
3253,26,54,Aurora,Colorado,Customer 3253
3254,37,9,Dallas,Texas,Customer 3254
3255,37,100,Spokane,Washington,Customer 3255
3256,33,68,Anchorage,Alaska,Customer 3256
3257,40,40,Miami,Florida,Customer 3257
3258,36,75,Durham,North Carolina,Customer 3258
3259,30,88,Gilbert,Arizona,Customer 3259
3260,40,35,Mesa,Arizona,Customer 3260
3261,37,32,Albuquerque,New Mexico,Customer 3261
3262,40,14,Columbus,Ohio,Customer 3262
3263,33,18,Seattle,Washington,Customer 3263
3264,39,21,Boston,Massachusetts,Customer 3264
3265,32,75,Durham,North Carolina,Customer 3265
3266,25,19,Denver,Colorado,Customer 3266
3267,30,75,Durham,North Carolina,Customer 3267
3268,37,91,Norfolk,Virginia,Customer 3268
3269,25,73,Newark,New Jersey,Customer 3269
3270,38,40,Miami,Florida,Customer 3270
3271,29,22,El Paso,Texas,Customer 3271
3272,26,6,Philadelphia[e],Pennsylvania,Customer 3272
3273,35,91,Norfolk,Virginia,Customer 3273
3274,35,11,Austin,Texas,Customer 3274
3275,27,27,Oklahoma City,Oklahoma,Customer 3275
3276,39,74,Toledo,Ohio,Customer 3276
3277,32,100,Spokane,Washington,Customer 3277
3278,32,20,Washington,District of Columbia,Customer 3278
3279,32,18,Seattle,Washington,Customer 3279
3280,37,72,Irvine,California,Customer 3280
3281,37,78,Jersey City,New Jersey,Customer 3281
3282,27,92,Chesapeake,Virginia,Customer 3282
3283,37,42,Omaha,Nebraska,Customer 3283
3284,28,23,Detroit,Michigan,Customer 3284
3285,33,73,Newark,New Jersey,Customer 3285
3286,39,58,Riverside,California,Customer 3286
3287,38,59,Corpus Christi,Texas,Customer 3287
3288,39,55,Anaheim,California,Customer 3288
3289,40,50,New Orleans,Louisiana,Customer 3289
3290,26,100,Spokane,Washington,Customer 3290
3291,34,79,St. Petersburg,Florida,Customer 3291
3292,26,98,Richmond,Virginia,Customer 3292
3293,25,58,Riverside,California,Customer 3293
3294,37,68,Anchorage,Alaska,Customer 3294
3295,36,20,Washington,District of Columbia,Customer 3295
3296,39,75,Durham,North Carolina,Customer 3296
3297,37,96,Fremont,California,Customer 3297
3298,35,65,Cincinnati,Ohio,Customer 3298
3299,32,24,Nashville,Tennessee,Customer 3299
3300,40,4,Houston,Texas,Customer 3300
3301,39,84,Lubbock,Texas,Customer 3301
3302,31,61,Stockton,California,Customer 3302
3303,25,30,Baltimore,Maryland,Customer 3303
3304,30,32,Albuquerque,New Mexico,Customer 3304
3305,32,26,Memphis,Tennessee,Customer 3305
3306,32,61,Stockton,California,Customer 3306
3307,34,94,Irving,Texas,Customer 3307
3308,27,54,Aurora,Colorado,Customer 3308
3309,39,35,Mesa,Arizona,Customer 3309
3310,39,59,Corpus Christi,Texas,Customer 3310
3311,34,53,Bakersfield,California,Customer 3311
3312,40,41,Raleigh,North Carolina,Customer 3312
3313,32,42,Omaha,Nebraska,Customer 3313
3314,35,55,Anaheim,California,Customer 3314
3315,30,53,Bakersfield,California,Customer 3315
3316,32,39,Colorado Springs,Colorado,Customer 3316
3317,34,17,Indianapolis,Indiana,Customer 3317
3318,40,17,Indianapolis,Indiana,Customer 3318
3319,39,36,Sacramento,California,Customer 3319
3320,39,74,Toledo,Ohio,Customer 3320
3321,26,72,Irvine,California,Customer 3321
3322,37,61,Stockton,California,Customer 3322
3323,27,45,Oakland,California,Customer 3323
3324,40,51,Wichita,Kansas,Customer 3324
3325,38,62,Henderson,Nevada,Customer 3325
3326,35,28,Las Vegas,Nevada,Customer 3326
3327,31,22,El Paso,Texas,Customer 3327
3328,35,20,Washington,District of Columbia,Customer 3328
3329,35,37,Atlanta,Georgia,Customer 3329
3330,32,96,Fremont,California,Customer 3330
3331,25,5,Phoenix,Arizona,Customer 3331
3332,33,4,Houston,Texas,Customer 3332
3333,27,12,Jacksonville,Florida,Customer 3333
3334,26,10,San Jose,California,Customer 3334
3335,26,75,Durham,North Carolina,Customer 3335
3336,39,87,Glendale,Arizona,Customer 3336
3337,32,81,Madison,Wisconsin,Customer 3337
3338,25,94,Irving,Texas,Customer 3338
3339,28,77,Fort Wayne,Indiana,Customer 3339
3340,39,88,Gilbert,Arizona,Customer 3340
3341,25,81,Madison,Wisconsin,Customer 3341
3342,26,16,Charlotte,North Carolina,Customer 3342
3343,30,91,Norfolk,Virginia,Customer 3343
3344,32,80,Laredo,Texas,Customer 3344
3345,31,1,New York,New York,Customer 3345
3346,33,95,Hialeah,Florida,Customer 3346
3347,27,7,San Antonio,Texas,Customer 3347
3348,40,81,Madison,Wisconsin,Customer 3348
3349,38,6,Philadelphia[e],Pennsylvania,Customer 3349
3350,25,96,Fremont,California,Customer 3350
3351,31,42,Omaha,Nebraska,Customer 3351
3352,38,75,Durham,North Carolina,Customer 3352
3353,32,29,Louisville,Kentucky,Customer 3353
3354,27,3,Chicago,Illinois,Customer 3354
3355,30,2,Los Angeles,California,Customer 3355
3356,34,9,Dallas,Texas,Customer 3356
3357,36,44,Virginia Beach[m],Virginia,Customer 3357
3358,38,30,Baltimore,Maryland,Customer 3358
3359,26,3,Chicago,Illinois,Customer 3359
3360,36,68,Anchorage,Alaska,Customer 3360
3361,28,61,Stockton,California,Customer 3361
3362,40,11,Austin,Texas,Customer 3362
3363,31,58,Riverside,California,Customer 3363
3364,38,43,Long Beach,California,Customer 3364
3365,29,1,New York,New York,Customer 3365
3366,39,16,Charlotte,North Carolina,Customer 3366
3367,31,90,North Las Vegas,Nevada,Customer 3367
3368,40,59,Corpus Christi,Texas,Customer 3368
3369,35,41,Raleigh,North Carolina,Customer 3369
3370,27,23,Detroit,Michigan,Customer 3370
3371,26,39,Colorado Springs,Colorado,Customer 3371
3372,34,4,Houston,Texas,Customer 3372
3373,26,17,Indianapolis,Indiana,Customer 3373
3374,39,80,Laredo,Texas,Customer 3374
3375,39,3,Chicago,Illinois,Customer 3375
3376,29,94,Irving,Texas,Customer 3376
3377,37,62,Henderson,Nevada,Customer 3377
3378,32,36,Sacramento,California,Customer 3378
3379,40,6,Philadelphia[e],Pennsylvania,Customer 3379
3380,31,50,New Orleans,Louisiana,Customer 3380
3381,28,89,Winstonâ€“Salem,North Carolina,Customer 3381
3382,33,29,Louisville,Kentucky,Customer 3382
3383,28,60,Lexington,Kentucky,Customer 3383
3384,35,47,Tulsa,Oklahoma,Customer 3384
3385,39,94,Irving,Texas,Customer 3385
3386,25,83,Buffalo,New York,Customer 3386
3387,27,48,Arlington,Texas,Customer 3387
3388,27,38,Kansas City,Missouri,Customer 3388
3389,38,67,Greensboro,North Carolina,Customer 3389
3390,32,95,Hialeah,Florida,Customer 3390
3391,36,2,Los Angeles,California,Customer 3391
3392,34,62,Henderson,Nevada,Customer 3392
3393,32,61,Stockton,California,Customer 3393
3394,28,37,Atlanta,Georgia,Customer 3394
3395,38,37,Atlanta,Georgia,Customer 3395
3396,32,45,Oakland,California,Customer 3396
3397,27,66,Pittsburgh,Pennsylvania,Customer 3397
3398,31,36,Sacramento,California,Customer 3398
3399,25,40,Miami,Florida,Customer 3399
3400,35,93,Garland,Texas,Customer 3400
3401,27,29,Louisville,Kentucky,Customer 3401
3402,33,22,El Paso,Texas,Customer 3402
3403,27,17,Indianapolis,Indiana,Customer 3403
3404,31,31,Milwaukee,Wisconsin,Customer 3404
3405,26,2,Los Angeles,California,Customer 3405
3406,29,47,Tulsa,Oklahoma,Customer 3406
3407,38,55,Anaheim,California,Customer 3407
3408,28,29,Louisville,Kentucky,Customer 3408
3409,32,65,Cincinnati,Ohio,Customer 3409
3410,32,72,Irvine,California,Customer 3410
3411,25,16,Charlotte,North Carolina,Customer 3411
3412,39,9,Dallas,Texas,Customer 3412
3413,35,2,Los Angeles,California,Customer 3413
3414,35,80,Laredo,Texas,Customer 3414
3415,32,45,Oakland,California,Customer 3415
3416,27,3,Chicago,Illinois,Customer 3416
3417,35,6,Philadelphia[e],Pennsylvania,Customer 3417
3418,26,73,Newark,New Jersey,Customer 3418
3419,35,16,Charlotte,North Carolina,Customer 3419
3420,38,76,Chula Vista,California,Customer 3420
3421,33,37,Atlanta,Georgia,Customer 3421
3422,28,1,New York,New York,Customer 3422
3423,31,32,Albuquerque,New Mexico,Customer 3423
3424,35,6,Philadelphia[e],Pennsylvania,Customer 3424
3425,33,77,Fort Wayne,Indiana,Customer 3425
3426,39,54,Aurora,Colorado,Customer 3426
3427,33,75,Durham,North Carolina,Customer 3427
3428,36,76,Chula Vista,California,Customer 3428
3429,27,99,Baton Rouge,Louisiana,Customer 3429
3430,34,84,Lubbock,Texas,Customer 3430
3431,28,47,Tulsa,Oklahoma,Customer 3431
3432,32,83,Buffalo,New York,Customer 3432
3433,39,94,Irving,Texas,Customer 3433
3434,35,70,Lincoln,Nebraska,Customer 3434
3435,27,41,Raleigh,North Carolina,Customer 3435
3436,28,21,Boston,Massachusetts,Customer 3436
3437,30,87,Glendale,Arizona,Customer 3437
3438,29,70,Lincoln,Nebraska,Customer 3438
3439,32,3,Chicago,Illinois,Customer 3439
3440,26,15,San Francisco,California,Customer 3440
3441,35,85,Scottsdale,Arizona,Customer 3441
3442,26,75,Durham,North Carolina,Customer 3442
3443,29,33,Tucson,Arizona,Customer 3443
3444,40,71,Orlando,Florida,Customer 3444
3445,33,60,Lexington,Kentucky,Customer 3445
3446,25,54,Aurora,Colorado,Customer 3446
3447,35,32,Albuquerque,New Mexico,Customer 3447
3448,37,54,Aurora,Colorado,Customer 3448
3449,26,80,Laredo,Texas,Customer 3449
3450,35,41,Raleigh,North Carolina,Customer 3450
3451,39,69,Plano,Texas,Customer 3451
3452,31,6,Philadelphia[e],Pennsylvania,Customer 3452
3453,37,1,New York,New York,Customer 3453
3454,29,35,Mesa,Arizona,Customer 3454
3455,36,52,Cleveland,Ohio,Customer 3455
3456,39,22,El Paso,Texas,Customer 3456
3457,31,27,Oklahoma City,Oklahoma,Customer 3457
3458,30,79,St. Petersburg,Florida,Customer 3458
3459,30,68,Anchorage,Alaska,Customer 3459
3460,35,98,Richmond,Virginia,Customer 3460
3461,26,40,Miami,Florida,Customer 3461
3462,34,1,New York,New York,Customer 3462
3463,32,9,Dallas,Texas,Customer 3463
3464,31,22,El Paso,Texas,Customer 3464
3465,35,24,Nashville,Tennessee,Customer 3465
3466,26,39,Colorado Springs,Colorado,Customer 3466
3467,33,43,Long Beach,California,Customer 3467
3468,26,55,Anaheim,California,Customer 3468
3469,32,54,Aurora,Colorado,Customer 3469
3470,27,61,Stockton,California,Customer 3470
3471,38,31,Milwaukee,Wisconsin,Customer 3471
3472,37,32,Albuquerque,New Mexico,Customer 3472
3473,36,81,Madison,Wisconsin,Customer 3473
3474,26,63,Saint Paul,Minnesota,Customer 3474
3475,36,48,Arlington,Texas,Customer 3475
3476,34,22,El Paso,Texas,Customer 3476
3477,28,54,Aurora,Colorado,Customer 3477
3478,40,90,North Las Vegas,Nevada,Customer 3478
3479,30,100,Spokane,Washington,Customer 3479
3480,35,20,Washington,District of Columbia,Customer 3480
3481,26,80,Laredo,Texas,Customer 3481
3482,29,91,Norfolk,Virginia,Customer 3482
3483,28,27,Oklahoma City,Oklahoma,Customer 3483
3484,26,26,Memphis,Tennessee,Customer 3484
3485,33,84,Lubbock,Texas,Customer 3485
3486,32,89,Winstonâ€“Salem,North Carolina,Customer 3486
3487,32,36,Sacramento,California,Customer 3487
3488,31,79,St. Petersburg,Florida,Customer 3488
3489,36,75,Durham,North Carolina,Customer 3489
3490,30,68,Anchorage,Alaska,Customer 3490
3491,29,53,Bakersfield,California,Customer 3491
3492,32,19,Denver,Colorado,Customer 3492
3493,29,2,Los Angeles,California,Customer 3493
3494,26,4,Houston,Texas,Customer 3494
3495,31,68,Anchorage,Alaska,Customer 3495
3496,32,20,Washington,District of Columbia,Customer 3496
3497,33,73,Newark,New Jersey,Customer 3497
3498,38,60,Lexington,Kentucky,Customer 3498
3499,31,88,Gilbert,Arizona,Customer 3499
3500,31,66,Pittsburgh,Pennsylvania,Customer 3500
3501,25,15,San Francisco,California,Customer 3501
3502,36,94,Irving,Texas,Customer 3502
3503,34,25,Portland,Oregon,Customer 3503
3504,32,13,Fort Worth,Texas,Customer 3504
3505,30,77,Fort Wayne,Indiana,Customer 3505
3506,32,33,Tucson,Arizona,Customer 3506
3507,35,78,Jersey City,New Jersey,Customer 3507
3508,33,81,Madison,Wisconsin,Customer 3508
3509,35,12,Jacksonville,Florida,Customer 3509
3510,26,13,Fort Worth,Texas,Customer 3510
3511,33,76,Chula Vista,California,Customer 3511
3512,30,80,Laredo,Texas,Customer 3512
3513,28,10,San Jose,California,Customer 3513
3514,34,27,Oklahoma City,Oklahoma,Customer 3514
3515,38,67,Greensboro,North Carolina,Customer 3515
3516,39,5,Phoenix,Arizona,Customer 3516
3517,32,33,Tucson,Arizona,Customer 3517
3518,38,77,Fort Wayne,Indiana,Customer 3518
3519,32,99,Baton Rouge,Louisiana,Customer 3519
3520,36,8,San Diego,California,Customer 3520
3521,32,43,Long Beach,California,Customer 3521
3522,30,11,Austin,Texas,Customer 3522
3523,32,43,Long Beach,California,Customer 3523
3524,31,94,Irving,Texas,Customer 3524
3525,38,6,Philadelphia[e],Pennsylvania,Customer 3525
3526,34,44,Virginia Beach[m],Virginia,Customer 3526
3527,26,33,Tucson,Arizona,Customer 3527
3528,40,74,Toledo,Ohio,Customer 3528
3529,28,34,Fresno,California,Customer 3529
3530,36,10,San Jose,California,Customer 3530
3531,34,86,Reno,Nevada,Customer 3531
3532,28,67,Greensboro,North Carolina,Customer 3532
3533,37,17,Indianapolis,Indiana,Customer 3533
3534,38,24,Nashville,Tennessee,Customer 3534
3535,29,69,Plano,Texas,Customer 3535
3536,29,51,Wichita,Kansas,Customer 3536
3537,34,10,San Jose,California,Customer 3537
3538,38,66,Pittsburgh,Pennsylvania,Customer 3538
3539,36,21,Boston,Massachusetts,Customer 3539
3540,29,31,Milwaukee,Wisconsin,Customer 3540
3541,33,100,Spokane,Washington,Customer 3541
3542,28,78,Jersey City,New Jersey,Customer 3542
3543,39,89,Winstonâ€“Salem,North Carolina,Customer 3543
3544,35,7,San Antonio,Texas,Customer 3544
3545,35,92,Chesapeake,Virginia,Customer 3545
3546,26,67,Greensboro,North Carolina,Customer 3546
3547,32,98,Richmond,Virginia,Customer 3547
3548,36,88,Gilbert,Arizona,Customer 3548
3549,28,69,Plano,Texas,Customer 3549
3550,28,99,Baton Rouge,Louisiana,Customer 3550
3551,29,9,Dallas,Texas,Customer 3551
3552,32,48,Arlington,Texas,Customer 3552
3553,29,89,Winstonâ€“Salem,North Carolina,Customer 3553
3554,31,1,New York,New York,Customer 3554
3555,30,61,Stockton,California,Customer 3555
3556,33,30,Baltimore,Maryland,Customer 3556
3557,39,3,Chicago,Illinois,Customer 3557
3558,26,31,Milwaukee,Wisconsin,Customer 3558
3559,34,26,Memphis,Tennessee,Customer 3559
3560,29,53,Bakersfield,California,Customer 3560
3561,40,61,Stockton,California,Customer 3561
3562,37,19,Denver,Colorado,Customer 3562
3563,40,64,St. Louis,Missouri,Customer 3563
3564,35,87,Glendale,Arizona,Customer 3564
3565,33,80,Laredo,Texas,Customer 3565
3566,30,16,Charlotte,North Carolina,Customer 3566
3567,37,16,Charlotte,North Carolina,Customer 3567
3568,31,56,Honolulu,Hawaii,Customer 3568
3569,25,59,Corpus Christi,Texas,Customer 3569
3570,40,14,Columbus,Ohio,Customer 3570
3571,38,96,Fremont,California,Customer 3571
3572,36,36,Sacramento,California,Customer 3572
3573,36,47,Tulsa,Oklahoma,Customer 3573
3574,35,94,Irving,Texas,Customer 3574
3575,34,34,Fresno,California,Customer 3575
3576,39,23,Detroit,Michigan,Customer 3576
3577,31,67,Greensboro,North Carolina,Customer 3577
3578,27,39,Colorado Springs,Colorado,Customer 3578
3579,26,23,Detroit,Michigan,Customer 3579
3580,39,91,Norfolk,Virginia,Customer 3580
3581,28,98,Richmond,Virginia,Customer 3581
3582,33,92,Chesapeake,Virginia,Customer 3582
3583,27,88,Gilbert,Arizona,Customer 3583
3584,32,80,Laredo,Texas,Customer 3584
3585,28,23,Detroit,Michigan,Customer 3585
3586,26,36,Sacramento,California,Customer 3586
3587,27,14,Columbus,Ohio,Customer 3587
3588,37,63,Saint Paul,Minnesota,Customer 3588
3589,37,22,El Paso,Texas,Customer 3589
3590,37,79,St. Petersburg,Florida,Customer 3590
3591,40,29,Louisville,Kentucky,Customer 3591
3592,28,92,Chesapeake,Virginia,Customer 3592
3593,27,6,Philadelphia[e],Pennsylvania,Customer 3593
3594,32,43,Long Beach,California,Customer 3594
3595,38,82,Chandler,Arizona,Customer 3595
3596,38,35,Mesa,Arizona,Customer 3596
3597,33,75,Durham,North Carolina,Customer 3597
3598,26,80,Laredo,Texas,Customer 3598
3599,38,92,Chesapeake,Virginia,Customer 3599
3600,31,71,Orlando,Florida,Customer 3600
3601,39,30,Baltimore,Maryland,Customer 3601
3602,39,43,Long Beach,California,Customer 3602
3603,26,69,Plano,Texas,Customer 3603
3604,26,95,Hialeah,Florida,Customer 3604
3605,33,53,Bakersfield,California,Customer 3605
3606,28,59,Corpus Christi,Texas,Customer 3606
3607,39,42,Omaha,Nebraska,Customer 3607
3608,35,95,Hialeah,Florida,Customer 3608
3609,36,47,Tulsa,Oklahoma,Customer 3609
3610,29,13,Fort Worth,Texas,Customer 3610
3611,36,81,Madison,Wisconsin,Customer 3611
3612,31,39,Colorado Springs,Colorado,Customer 3612
3613,38,33,Tucson,Arizona,Customer 3613
3614,38,18,Seattle,Washington,Customer 3614
3615,34,64,St. Louis,Missouri,Customer 3615
3616,30,52,Cleveland,Ohio,Customer 3616
3617,27,30,Baltimore,Maryland,Customer 3617
3618,31,92,Chesapeake,Virginia,Customer 3618
3619,30,24,Nashville,Tennessee,Customer 3619
3620,30,67,Greensboro,North Carolina,Customer 3620
3621,30,63,Saint Paul,Minnesota,Customer 3621
3622,27,83,Buffalo,New York,Customer 3622
3623,37,35,Mesa,Arizona,Customer 3623
3624,40,23,Detroit,Michigan,Customer 3624
3625,37,43,Long Beach,California,Customer 3625
3626,36,25,Portland,Oregon,Customer 3626
3627,38,21,Boston,Massachusetts,Customer 3627
3628,30,8,San Diego,California,Customer 3628
3629,35,26,Memphis,Tennessee,Customer 3629
3630,33,74,Toledo,Ohio,Customer 3630
3631,31,35,Mesa,Arizona,Customer 3631
3632,33,42,Omaha,Nebraska,Customer 3632
3633,34,61,Stockton,California,Customer 3633
3634,39,100,Spokane,Washington,Customer 3634
3635,33,85,Scottsdale,Arizona,Customer 3635
3636,39,64,St. Louis,Missouri,Customer 3636
3637,32,13,Fort Worth,Texas,Customer 3637
3638,34,90,North Las Vegas,Nevada,Customer 3638
3639,29,39,Colorado Springs,Colorado,Customer 3639
3640,36,81,Madison,Wisconsin,Customer 3640
3641,29,65,Cincinnati,Ohio,Customer 3641
3642,39,18,Seattle,Washington,Customer 3642
3643,38,88,Gilbert,Arizona,Customer 3643
3644,26,8,San Diego,California,Customer 3644
3645,39,43,Long Beach,California,Customer 3645
3646,31,72,Irvine,California,Customer 3646
3647,29,6,Philadelphia[e],Pennsylvania,Customer 3647
3648,39,62,Henderson,Nevada,Customer 3648
3649,31,83,Buffalo,New York,Customer 3649
3650,33,20,Washington,District of Columbia,Customer 3650
3651,34,45,Oakland,California,Customer 3651
3652,37,36,Sacramento,California,Customer 3652
3653,37,41,Raleigh,North Carolina,Customer 3653
3654,39,49,Tampa,Florida,Customer 3654
3655,32,87,Glendale,Arizona,Customer 3655
3656,37,28,Las Vegas,Nevada,Customer 3656
3657,37,64,St. Louis,Missouri,Customer 3657
3658,32,12,Jacksonville,Florida,Customer 3658
3659,32,78,Jersey City,New Jersey,Customer 3659
3660,29,78,Jersey City,New Jersey,Customer 3660
3661,36,21,Boston,Massachusetts,Customer 3661
3662,35,45,Oakland,California,Customer 3662
3663,39,67,Greensboro,North Carolina,Customer 3663
3664,27,23,Detroit,Michigan,Customer 3664
3665,30,10,San Jose,California,Customer 3665
3666,32,32,Albuquerque,New Mexico,Customer 3666
3667,31,89,Winstonâ€“Salem,North Carolina,Customer 3667
3668,32,99,Baton Rouge,Louisiana,Customer 3668
3669,25,45,Oakland,California,Customer 3669
3670,36,37,Atlanta,Georgia,Customer 3670
3671,40,35,Mesa,Arizona,Customer 3671
3672,37,7,San Antonio,Texas,Customer 3672
3673,38,79,St. Petersburg,Florida,Customer 3673
3674,39,19,Denver,Colorado,Customer 3674
3675,34,73,Newark,New Jersey,Customer 3675
3676,29,24,Nashville,Tennessee,Customer 3676
3677,36,27,Oklahoma City,Oklahoma,Customer 3677
3678,29,84,Lubbock,Texas,Customer 3678
3679,32,13,Fort Worth,Texas,Customer 3679
3680,27,10,San Jose,California,Customer 3680
3681,34,40,Miami,Florida,Customer 3681
3682,32,93,Garland,Texas,Customer 3682
3683,39,67,Greensboro,North Carolina,Customer 3683
3684,34,77,Fort Wayne,Indiana,Customer 3684
3685,25,75,Durham,North Carolina,Customer 3685
3686,35,24,Nashville,Tennessee,Customer 3686
3687,34,65,Cincinnati,Ohio,Customer 3687
3688,40,79,St. Petersburg,Florida,Customer 3688
3689,25,11,Austin,Texas,Customer 3689
3690,35,56,Honolulu,Hawaii,Customer 3690
3691,27,93,Garland,Texas,Customer 3691
3692,37,93,Garland,Texas,Customer 3692
3693,27,27,Oklahoma City,Oklahoma,Customer 3693
3694,30,14,Columbus,Ohio,Customer 3694
3695,31,16,Charlotte,North Carolina,Customer 3695
3696,34,32,Albuquerque,New Mexico,Customer 3696
3697,26,27,Oklahoma City,Oklahoma,Customer 3697
3698,40,7,San Antonio,Texas,Customer 3698
3699,28,74,Toledo,Ohio,Customer 3699
3700,28,40,Miami,Florida,Customer 3700
3701,32,43,Long Beach,California,Customer 3701
3702,27,71,Orlando,Florida,Customer 3702
3703,31,44,Virginia Beach[m],Virginia,Customer 3703
3704,37,94,Irving,Texas,Customer 3704
3706,37,76,Chula Vista,California,Customer 3706
3707,36,6,Philadelphia[e],Pennsylvania,Customer 3707
3708,37,39,Colorado Springs,Colorado,Customer 3708
3709,37,40,Miami,Florida,Customer 3709
3710,30,20,Washington,District of Columbia,Customer 3710
3711,31,54,Aurora,Colorado,Customer 3711
3712,27,13,Fort Worth,Texas,Customer 3712
3713,36,31,Milwaukee,Wisconsin,Customer 3713
3714,31,33,Tucson,Arizona,Customer 3714
3715,32,79,St. Petersburg,Florida,Customer 3715
3716,26,46,Minneapolis,Minnesota,Customer 3716
3717,38,42,Omaha,Nebraska,Customer 3717
3718,31,78,Jersey City,New Jersey,Customer 3718
3719,37,45,Oakland,California,Customer 3719
3720,39,63,Saint Paul,Minnesota,Customer 3720
3721,36,54,Aurora,Colorado,Customer 3721
3722,32,17,Indianapolis,Indiana,Customer 3722
3723,32,8,San Diego,California,Customer 3723
3724,35,49,Tampa,Florida,Customer 3724
3725,38,90,North Las Vegas,Nevada,Customer 3725
3726,34,63,Saint Paul,Minnesota,Customer 3726
3727,28,73,Newark,New Jersey,Customer 3727
3728,37,31,Milwaukee,Wisconsin,Customer 3728
3729,30,11,Austin,Texas,Customer 3729
3730,40,42,Omaha,Nebraska,Customer 3730
3731,39,24,Nashville,Tennessee,Customer 3731
3732,39,7,San Antonio,Texas,Customer 3732
3733,33,30,Baltimore,Maryland,Customer 3733
3734,36,63,Saint Paul,Minnesota,Customer 3734
3735,33,7,San Antonio,Texas,Customer 3735
3736,34,25,Portland,Oregon,Customer 3736
3737,39,62,Henderson,Nevada,Customer 3737
3738,36,54,Aurora,Colorado,Customer 3738
3739,38,93,Garland,Texas,Customer 3739
3740,26,49,Tampa,Florida,Customer 3740
