Order No,Item ID,Order Date,Deilvery Date,Customer Id,City Id
17785,40,4/1/2017,4/7/2017,711,90
17786,30,8/26/2017,8/27/2017,304,24
17787,21,2/19/2018,2/20/2018,2796,59
17788,19,3/31/2018,4/10/2018,798,46
17789,38,7/13/2017,7/22/2017,1441,30
17790,8,7/12/2017,7/18/2017,3146,69
17791,37,2/4/2017,2/8/2017,2435,21
17792,19,11/26/2017,12/2/2017,1872,74
17793,27,6/18/2018,6/19/2018,4295,52
17794,31,10/16/2017,10/23/2017,2047,28
17795,15,9/4/2017,9/11/2017,4967,55
17796,31,7/30/2017,8/4/2017,4094,51
17797,14,3/31/2017,4/8/2017,2033,49
17798,13,11/7/2017,11/9/2017,4200,73
17799,39,5/30/2018,6/6/2018,1445,67
17800,18,5/8/2017,5/18/2017,1207,94
17801,16,1/12/2017,1/20/2017,3450,41
17802,35,7/19/2017,7/20/2017,4454,45
17803,27,10/21/2017,10/26/2017,3683,67
17804,12,6/2/2017,6/6/2017,4587,21
17805,24,8/21/2017,8/30/2017,1932,42
17806,22,5/26/2018,6/1/2018,4814,3
17807,9,12/12/2017,12/13/2017,3180,75
17808,40,6/25/2017,7/2/2017,339,84
17809,29,4/16/2018,4/26/2018,4437,54
17810,31,7/6/2017,7/11/2017,1985,52
17811,38,1/21/2018,1/30/2018,506,1
17812,8,7/29/2017,7/30/2017,2841,33
17813,9,4/8/2017,4/16/2017,479,98
17814,14,2/19/2017,2/25/2017,1621,62
17815,14,12/3/2017,12/8/2017,828,47
17816,24,4/9/2017,4/15/2017,970,85
17817,35,2/2/2018,2/9/2018,4285,5
17818,13,6/11/2017,6/12/2017,511,98
17819,19,11/19/2017,11/25/2017,4070,43
17820,11,4/20/2017,4/27/2017,1210,92
17821,40,5/28/2018,5/31/2018,638,77
17822,8,5/23/2018,5/30/2018,1924,19
17823,11,4/29/2018,4/30/2018,4475,56
17824,32,1/11/2018,1/19/2018,32,71
17825,37,9/26/2017,10/2/2017,893,61
17826,18,3/2/2018,3/2/2018,4991,99
17827,8,1/23/2018,2/1/2018,4193,63
17828,7,6/13/2017,6/14/2017,4606,42
17829,10,3/9/2017,3/12/2017,369,64
17830,25,1/6/2018,1/12/2018,674,51
17831,26,4/25/2017,4/29/2017,2260,23
17832,36,5/13/2018,5/18/2018,4443,83
17833,16,4/30/2017,5/7/2017,727,40
17834,7,10/16/2017,10/24/2017,527,2
17835,26,8/18/2017,8/24/2017,4672,98
17836,12,1/3/2017,1/7/2017,3408,29
17837,17,3/12/2018,3/16/2018,389,61
17838,13,7/20/2017,7/28/2017,1100,48
17839,26,5/19/2017,5/21/2017,4532,19
17840,17,4/13/2017,4/20/2017,3644,8
17841,10,5/16/2017,5/24/2017,1970,5
17842,7,4/8/2018,4/14/2018,29,75
17843,8,10/19/2017,10/22/2017,3720,63
17844,25,4/20/2018,4/22/2018,110,30
17845,16,2/24/2017,3/5/2017,1008,5
17846,31,6/16/2018,6/26/2018,2948,7
17847,34,8/15/2017,8/23/2017,50,31
17848,8,1/22/2018,2/1/2018,406,58
17849,33,6/10/2017,6/14/2017,4123,96
17850,13,3/14/2017,3/17/2017,3225,61
17851,25,1/26/2018,1/30/2018,4044,1
17852,12,6/9/2018,6/12/2018,3201,53
17853,16,1/30/2017,1/30/2017,2636,44
17854,10,8/12/2017,8/19/2017,4352,10
17855,39,9/10/2017,9/17/2017,770,61
17856,30,3/15/2017,3/20/2017,2668,26
17857,9,3/30/2018,3/31/2018,1481,20
17858,33,2/21/2018,2/24/2018,3111,26
17859,26,6/5/2018,6/9/2018,3324,51
17860,14,4/14/2017,4/22/2017,4465,44
17861,23,11/27/2017,12/4/2017,242,15
17862,15,9/26/2017,9/28/2017,3316,39
17863,28,9/4/2017,9/9/2017,4803,13
17864,30,5/26/2017,5/30/2017,3715,79
17865,33,9/16/2017,9/19/2017,813,45
17866,26,1/1/2018,1/2/2018,503,49
17867,34,8/10/2017,8/14/2017,2293,19
17868,35,3/11/2018,3/12/2018,404,1
17869,39,6/1/2018,6/9/2018,3835,54
17870,26,9/7/2017,9/15/2017,2672,33
17871,16,7/15/2017,7/17/2017,2093,19
17872,27,3/30/2018,4/6/2018,1019,91
17873,9,1/15/2017,1/18/2017,639,33
17874,38,5/27/2017,6/5/2017,4569,44
17875,23,4/22/2018,4/29/2018,3792,68
17876,13,8/2/2017,8/11/2017,94,37
17877,20,2/11/2018,2/11/2018,4969,11
17878,22,3/15/2018,3/23/2018,419,29
17879,34,6/22/2018,6/24/2018,2888,39
17880,22,12/20/2017,12/23/2017,4975,9
17881,37,7/26/2017,7/29/2017,1061,83
17882,25,1/30/2018,1/31/2018,4379,39
17883,7,4/5/2018,4/10/2018,2919,19
17884,13,6/3/2018,6/12/2018,2945,7
17885,12,3/19/2017,3/22/2017,3343,91
17886,40,1/6/2017,1/13/2017,2540,26
17887,7,6/3/2018,6/7/2018,2583,31
17888,16,4/15/2017,4/18/2017,674,51
17889,33,9/14/2017,9/15/2017,1779,62
17890,36,11/23/2017,11/25/2017,231,25
17891,8,5/15/2017,5/23/2017,2031,4
17892,29,11/1/2017,11/10/2017,2775,26
17893,26,10/2/2017,10/5/2017,332,27
17894,6,2/16/2017,2/21/2017,1099,84
17895,10,4/23/2018,4/30/2018,3923,21
17896,20,2/21/2018,2/26/2018,888,10
17897,28,8/26/2017,9/3/2017,3619,24
17898,35,1/26/2017,1/28/2017,4877,47
17899,37,6/12/2017,6/20/2017,1876,81
17900,29,3/7/2017,3/15/2017,512,73
17901,14,1/6/2017,1/9/2017,3107,43
17902,16,7/11/2017,7/17/2017,4941,94
17903,26,1/25/2017,1/30/2017,3472,32
17904,15,6/17/2018,6/26/2018,3283,42
17905,31,8/16/2017,8/25/2017,357,68
17906,23,4/28/2018,5/2/2018,2187,10
17907,19,1/28/2017,2/6/2017,2983,60
17908,8,4/23/2018,4/26/2018,1403,4
17909,25,12/11/2017,12/12/2017,2779,59
17910,36,10/6/2017,10/15/2017,1780,44
17911,15,8/4/2017,8/4/2017,1792,85
17912,17,10/10/2017,10/17/2017,4912,87
17913,27,8/3/2017,8/4/2017,2725,14
17914,21,12/17/2017,12/18/2017,124,97
17915,26,2/2/2017,2/5/2017,3575,34
17916,13,1/2/2017,1/6/2017,2953,3
17917,16,1/14/2017,1/22/2017,4543,75
17918,9,3/5/2017,3/6/2017,3201,53
17919,19,10/8/2017,10/15/2017,1700,3
17920,12,1/28/2017,2/3/2017,3157,34
17921,8,8/7/2017,8/14/2017,1440,6
17922,10,8/13/2017,8/23/2017,1064,72
17923,27,6/22/2018,6/23/2018,4314,90
17924,12,3/1/2018,3/3/2018,2766,57
17925,17,7/23/2017,7/26/2017,2245,43
17926,29,2/3/2017,2/8/2017,4378,74
17927,29,12/18/2017,12/26/2017,1484,45
17928,6,2/23/2018,2/27/2018,226,82
17929,39,12/23/2017,12/29/2017,447,13
17930,28,2/13/2017,2/21/2017,1736,22
17931,11,3/15/2017,3/19/2017,2148,49
17932,36,6/5/2018,6/12/2018,803,43
17933,14,6/12/2018,6/15/2018,3091,29
17934,37,8/19/2017,8/26/2017,4280,29
17935,21,7/22/2017,7/30/2017,2313,45
17936,11,9/15/2017,9/15/2017,1633,12
17937,29,2/11/2018,2/13/2018,2284,43
17938,32,5/31/2018,5/31/2018,558,57
17939,15,9/5/2017,9/8/2017,4743,46
17940,13,4/22/2017,4/30/2017,1948,14
17941,32,1/20/2017,1/20/2017,3205,84
17942,6,4/16/2018,4/25/2018,1499,84
17943,20,11/3/2017,11/12/2017,2250,63
17944,19,2/10/2017,2/14/2017,1246,55
17945,6,11/26/2017,12/6/2017,2616,56
17946,19,4/28/2017,5/5/2017,1162,69
17947,32,12/9/2017,12/13/2017,839,77
17948,40,8/30/2017,9/2/2017,4005,86
17949,7,3/8/2017,3/10/2017,1388,74
17950,14,3/15/2017,3/21/2017,4258,50
17951,36,5/2/2018,5/12/2018,1557,92
17952,22,1/16/2017,1/23/2017,3385,94
17953,6,3/28/2018,4/4/2018,258,50
17954,16,1/11/2018,1/15/2018,319,24
17955,6,1/30/2017,2/9/2017,775,31
17956,29,10/6/2017,10/13/2017,3226,18
17957,32,2/1/2018,2/10/2018,1494,100
17958,33,6/2/2017,6/3/2017,2426,1
17959,13,1/2/2018,1/8/2018,1508,48
17960,36,7/15/2017,7/18/2017,1670,58
17961,15,8/23/2017,9/1/2017,185,99
17962,35,2/28/2017,3/3/2017,342,8
17963,8,4/11/2018,4/20/2018,4131,84
17964,9,11/11/2017,11/16/2017,3990,49
17965,8,3/17/2017,3/23/2017,4322,90
17966,30,2/11/2018,2/16/2018,2449,13
17967,35,1/11/2018,1/17/2018,401,14
17968,24,11/8/2017,11/13/2017,4253,55
17969,12,3/21/2018,3/30/2018,4776,81
17970,38,7/16/2017,7/23/2017,4460,45
17971,24,1/15/2017,1/16/2017,2301,40
17972,22,10/19/2017,10/26/2017,3933,5
17973,14,1/14/2018,1/17/2018,1691,31
17974,22,8/22/2017,8/30/2017,4639,38
17975,20,10/1/2017,10/8/2017,986,34
17976,40,8/27/2017,9/2/2017,2438,58
17977,33,3/6/2018,3/6/2018,626,44
17978,16,4/8/2017,4/13/2017,3521,43
17979,12,3/1/2018,3/2/2018,1674,63
17980,7,8/9/2017,8/13/2017,516,89
17981,23,10/17/2017,10/21/2017,3003,15
17982,36,7/23/2017,7/29/2017,3616,52
17983,28,8/12/2017,8/14/2017,3846,59
17984,24,1/23/2018,1/24/2018,4918,100
17985,13,9/22/2017,9/26/2017,1800,60
17986,32,10/28/2017,10/30/2017,4008,26
17987,29,1/14/2018,1/15/2018,4721,68
17988,36,3/12/2018,3/12/2018,4959,11
17989,13,1/23/2018,1/26/2018,2153,74
17990,10,6/5/2017,6/10/2017,3397,66
17991,32,7/30/2017,8/7/2017,3027,9
17992,37,5/24/2018,5/28/2018,172,6
17993,17,10/20/2017,10/24/2017,3618,92
17994,6,6/23/2017,6/29/2017,1173,75
17995,17,3/16/2018,3/17/2018,1020,26
17996,12,4/10/2017,4/17/2017,3229,42
17997,23,2/4/2017,2/13/2017,4359,84
17998,25,6/5/2018,6/11/2018,2535,43
17999,15,6/23/2017,7/2/2017,2104,50
18000,31,4/5/2018,4/11/2018,1996,57
18001,10,3/17/2017,3/21/2017,1538,100
18002,23,4/21/2017,4/26/2017,1402,10
18003,29,5/4/2017,5/14/2017,476,6
18004,30,7/11/2017,7/15/2017,754,99
18005,15,6/25/2017,7/2/2017,3999,29
18006,39,6/16/2018,6/24/2018,2467,40
18007,6,12/29/2017,1/3/2018,4660,5
18008,11,5/25/2018,5/30/2018,1062,9
18009,36,1/25/2018,1/31/2018,4838,16
18010,7,6/5/2017,6/13/2017,4820,48
18011,32,2/14/2018,2/15/2018,777,32
18012,33,2/12/2018,2/17/2018,3664,23
18013,32,1/21/2017,1/27/2017,2474,16
18014,14,5/13/2018,5/19/2018,4726,40
18015,26,12/10/2017,12/19/2017,4943,13
18016,28,4/4/2018,4/7/2018,615,64
18017,33,6/23/2017,7/1/2017,3330,96
18018,34,4/22/2018,4/24/2018,4092,30
18019,35,5/11/2018,5/19/2018,1731,57
18020,11,10/27/2017,10/28/2017,223,4
18021,18,2/10/2017,2/15/2017,2815,35
18022,13,3/30/2018,4/9/2018,1164,31
18023,31,4/30/2018,5/3/2018,3178,26
18024,8,6/4/2018,6/8/2018,2362,15
18025,31,3/21/2018,3/24/2018,823,82
18026,25,2/13/2018,2/18/2018,2450,24
18027,24,2/19/2018,2/26/2018,4362,32
18028,30,4/29/2017,5/8/2017,4346,23
18029,31,2/11/2017,2/20/2017,2415,11
18030,35,12/11/2017,12/19/2017,2057,57
18031,32,9/30/2017,10/9/2017,2454,54
18032,9,11/17/2017,11/18/2017,1674,63
18033,16,4/4/2017,4/8/2017,1751,65
18034,11,7/12/2017,7/20/2017,3605,53
18035,34,5/13/2018,5/22/2018,1514,4
18036,10,5/25/2018,6/1/2018,1492,36
18037,7,12/12/2017,12/13/2017,4024,69
18038,35,4/6/2018,4/10/2018,3335,75
18039,15,11/7/2017,11/10/2017,1192,82
18040,15,4/19/2017,4/24/2017,946,89
18041,38,10/9/2017,10/12/2017,4416,67
18042,7,3/13/2017,3/15/2017,1608,48
18043,18,7/12/2017,7/15/2017,3731,24
18044,34,9/23/2017,9/30/2017,2468,9
18045,14,3/31/2017,4/5/2017,1147,89
18046,39,8/30/2017,9/5/2017,18,90
18047,24,4/7/2018,4/15/2018,2694,29
18048,7,7/20/2017,7/27/2017,1898,89
18049,12,6/5/2018,6/7/2018,2998,31
18050,36,3/4/2017,3/7/2017,1908,21
18051,7,6/25/2018,7/2/2018,2023,8
18052,35,6/3/2017,6/9/2017,4363,27
18053,30,12/7/2017,12/10/2017,2611,19
18054,40,6/16/2018,6/16/2018,493,38
18055,38,7/1/2017,7/8/2017,350,8
18056,30,3/11/2018,3/15/2018,3813,67
18057,37,1/22/2018,1/22/2018,1344,96
18058,7,5/10/2018,5/13/2018,4866,24
18059,6,2/13/2017,2/18/2017,1834,68
18060,19,12/24/2017,1/3/2018,4767,93
18061,19,12/11/2017,12/19/2017,526,48
18062,30,3/6/2018,3/11/2018,1433,7
18063,13,5/15/2018,5/17/2018,3605,53
18064,19,5/20/2018,5/25/2018,2452,27
18065,34,6/18/2017,6/23/2017,1066,61
18066,25,2/1/2018,2/2/2018,4968,41
18067,30,7/7/2017,7/16/2017,1861,43
18068,8,8/17/2017,8/18/2017,4648,84
18069,39,7/20/2017,7/25/2017,1663,92
18070,21,11/12/2017,11/15/2017,4014,29
18071,30,3/22/2018,3/23/2018,2577,15
18072,18,6/16/2018,6/21/2018,3540,31
18073,31,8/18/2017,8/27/2017,3000,53
18074,30,3/24/2018,3/25/2018,4923,28
18075,17,7/27/2017,7/31/2017,2229,53
18076,19,1/22/2017,1/23/2017,3697,27
18077,31,1/17/2018,1/27/2018,3177,25
18078,39,11/10/2017,11/20/2017,4013,71
18079,7,5/6/2018,5/12/2018,4862,39
18080,25,12/13/2017,12/14/2017,524,49
18081,35,6/28/2017,6/28/2017,1889,86
18082,34,7/9/2017,7/12/2017,3726,63
18083,22,3/24/2018,3/27/2018,2766,57
18084,16,5/17/2018,5/21/2018,2974,49
18085,7,8/27/2017,8/30/2017,3706,76
18086,13,6/21/2018,6/23/2018,2472,40
18087,32,10/6/2017,10/10/2017,1475,35
18088,38,11/27/2017,12/3/2017,1733,16
18089,32,8/22/2017,8/23/2017,4736,58
18090,8,3/24/2018,4/1/2018,4753,12
18091,16,4/17/2018,4/20/2018,4878,58
18092,30,8/15/2017,8/24/2017,2891,55
18093,16,9/1/2017,9/2/2017,3796,34
18094,30,3/26/2018,3/27/2018,3193,7
18095,18,7/22/2017,7/24/2017,4655,70
18096,34,10/27/2017,10/31/2017,1987,58
18097,23,2/16/2018,2/24/2018,548,100
18098,8,3/21/2017,3/24/2017,3511,76
18099,35,4/25/2017,5/3/2017,3310,59
18100,38,8/27/2017,9/1/2017,2968,38
18101,19,12/30/2017,1/8/2018,842,73
18102,10,7/6/2017,7/12/2017,396,50
18103,34,9/19/2017,9/27/2017,1158,83
18104,21,2/5/2018,2/10/2018,3192,54
18105,40,10/11/2017,10/16/2017,4651,17
18106,14,2/13/2017,2/15/2017,453,3
18107,16,9/22/2017,9/27/2017,3058,51
18108,24,7/4/2017,7/12/2017,3683,67
18109,6,4/13/2017,4/19/2017,2748,55
18110,32,10/19/2017,10/27/2017,3687,65
18111,33,3/1/2018,3/1/2018,160,92
18112,24,6/24/2017,7/1/2017,4402,23
18113,17,1/12/2018,1/21/2018,3881,31
18114,36,10/11/2017,10/20/2017,3802,86
18115,29,11/23/2017,11/25/2017,2867,21
18116,10,1/23/2017,1/27/2017,3599,92
18117,25,4/20/2018,4/21/2018,482,47
18118,25,2/9/2018,2/10/2018,4846,60
18119,14,2/8/2017,2/18/2017,4668,93
18120,15,6/10/2018,6/16/2018,43,47
18121,12,3/26/2018,3/27/2018,469,64
18122,37,1/24/2018,2/2/2018,2802,33
18123,7,6/20/2017,6/27/2017,448,55
18124,15,12/19/2017,12/25/2017,781,13
18125,29,1/30/2018,1/31/2018,3340,88
18126,38,4/16/2018,4/17/2018,4362,32
18127,39,7/30/2017,8/7/2017,1213,31
18128,11,9/30/2017,10/4/2017,4128,55
18129,25,3/29/2017,4/4/2017,2090,44
18130,27,3/1/2018,3/7/2018,4851,11
18131,7,3/6/2018,3/14/2018,3911,66
18132,13,3/31/2017,4/8/2017,3633,61
18133,6,2/2/2018,2/7/2018,3855,71
18134,8,6/20/2017,6/29/2017,2078,51
18135,26,12/21/2017,12/27/2017,4046,89
18136,29,6/22/2017,6/26/2017,749,20
18137,37,3/6/2018,3/16/2018,1774,58
18138,10,12/21/2017,12/29/2017,1629,40
18139,12,12/17/2017,12/17/2017,4998,72
18140,23,3/26/2017,3/30/2017,1598,33
18141,27,2/1/2018,2/8/2018,4992,74
18142,12,1/5/2017,1/15/2017,2979,34
18143,31,4/19/2017,4/20/2017,3805,43
18144,28,10/21/2017,10/26/2017,447,13
18145,15,6/16/2017,6/20/2017,3919,48
18146,8,3/11/2018,3/15/2018,4719,27
18147,34,10/20/2017,10/26/2017,3497,73
18148,8,4/26/2017,5/5/2017,2267,53
18149,22,8/8/2017,8/10/2017,4020,8
18150,39,5/10/2018,5/15/2018,574,98
18151,9,7/24/2017,7/27/2017,4220,58
18152,22,6/1/2018,6/9/2018,3016,12
18153,11,11/23/2017,11/24/2017,716,92
18154,32,1/16/2018,1/18/2018,2279,20
18155,31,11/14/2017,11/19/2017,2826,11
18156,33,6/21/2018,6/27/2018,1320,40
18157,34,3/9/2018,3/9/2018,545,67
18158,12,5/13/2018,5/16/2018,4938,28
18159,36,6/20/2017,6/29/2017,1134,53
18160,8,1/26/2017,1/31/2017,4502,98
18161,25,6/5/2018,6/14/2018,3638,90
18162,35,2/17/2018,2/24/2018,1648,35
18163,25,6/21/2017,6/28/2017,4815,36
18164,39,6/25/2017,7/4/2017,2095,99
18165,28,8/29/2017,9/7/2017,1114,52
18166,9,3/6/2018,3/7/2018,726,76
18167,31,4/17/2018,4/19/2018,1054,62
18168,38,1/24/2018,1/28/2018,4559,97
18169,7,7/9/2017,7/10/2017,776,35
18170,10,2/8/2017,2/16/2017,2969,41
18171,18,6/9/2018,6/17/2018,1766,99
18172,6,5/6/2018,5/11/2018,3707,6
18173,11,4/21/2018,4/23/2018,1865,16
18174,12,9/4/2017,9/9/2017,4238,18
18175,29,4/27/2017,5/1/2017,42,34
18176,39,8/17/2017,8/25/2017,4174,33
18177,25,1/5/2017,1/11/2017,530,51
18178,23,6/17/2018,6/25/2018,1247,78
18179,19,1/25/2018,1/31/2018,3386,83
18180,26,10/5/2017,10/12/2017,2065,8
18181,35,3/16/2018,3/24/2018,2562,32
18182,14,3/12/2018,3/19/2018,2686,55
18183,6,9/18/2017,9/21/2017,4852,39
18184,7,3/13/2017,3/16/2017,4044,1
18185,12,2/7/2018,2/14/2018,642,48
18186,8,3/23/2018,3/28/2018,2167,32
18187,34,4/18/2018,4/22/2018,541,26
18188,11,5/16/2018,5/21/2018,2143,51
18189,25,8/14/2017,8/23/2017,1803,88
18190,27,2/10/2017,2/17/2017,2957,47
18191,20,10/9/2017,10/14/2017,2192,55
18192,12,4/6/2017,4/12/2017,1577,55
18193,18,6/5/2017,6/7/2017,3671,35
18194,26,5/14/2018,5/19/2018,2766,57
18195,9,2/16/2017,2/19/2017,3042,47
18196,13,5/16/2017,5/23/2017,204,62
18197,35,3/19/2017,3/26/2017,741,88
18198,26,6/12/2017,6/12/2017,1188,19
18199,36,6/13/2018,6/22/2018,4715,27
18200,13,6/19/2017,6/27/2017,2637,7
18201,38,5/9/2017,5/11/2017,4208,64
18202,18,9/1/2017,9/1/2017,316,85
18203,14,2/20/2018,2/27/2018,3283,42
18204,13,6/3/2018,6/10/2018,964,91
18205,21,11/18/2017,11/27/2017,3649,83
18206,38,1/25/2018,1/31/2018,1108,64
18207,20,8/12/2017,8/16/2017,388,3
18208,27,1/2/2018,1/5/2018,2001,34
18209,38,6/24/2018,7/3/2018,28,76
18210,36,10/31/2017,11/5/2017,1408,77
18211,6,11/3/2017,11/7/2017,3211,80
18212,28,6/26/2018,7/5/2018,4498,93
18213,36,7/27/2017,8/1/2017,3789,13
18214,15,2/2/2018,2/12/2018,840,11
18215,25,1/22/2017,1/24/2017,4428,74
18216,26,12/2/2017,12/7/2017,2284,43
18217,33,8/6/2017,8/9/2017,3223,39
18218,17,5/5/2018,5/13/2018,3121,37
18219,15,8/7/2017,8/9/2017,3536,51
18220,7,3/2/2017,3/9/2017,4367,90
18221,14,2/5/2017,2/14/2017,3347,7
18222,29,9/23/2017,9/26/2017,1941,2
18223,16,3/12/2017,3/17/2017,18,90
18224,18,2/15/2018,2/24/2018,833,97
18225,7,2/17/2017,2/17/2017,3874,99
18226,35,1/6/2017,1/6/2017,3069,6
18227,7,6/5/2018,6/6/2018,3053,55
18228,23,6/4/2017,6/6/2017,3290,100
18229,20,11/28/2017,12/7/2017,2713,40
18230,16,6/17/2018,6/18/2018,2345,13
18231,37,8/14/2017,8/20/2017,3492,19
18232,6,6/12/2018,6/18/2018,1568,20
18233,23,6/13/2018,6/19/2018,3261,32
18234,23,3/4/2017,3/12/2017,3446,54
18235,26,1/16/2018,1/26/2018,1387,26
18236,16,4/30/2018,5/8/2018,3293,58
18237,25,10/5/2017,10/9/2017,1894,33
18238,10,5/19/2018,5/19/2018,2148,49
18239,15,10/13/2017,10/22/2017,1654,13
18240,22,2/7/2017,2/14/2017,62,30
18241,40,6/19/2018,6/21/2018,4027,34
18242,24,6/13/2018,6/22/2018,1426,48
18243,12,7/13/2017,7/14/2017,2407,44
18244,15,1/18/2018,1/25/2018,3252,92
18245,13,4/6/2018,4/15/2018,2045,50
18246,7,12/1/2017,12/4/2017,4320,45
18247,31,12/8/2017,12/10/2017,814,61
18248,30,8/17/2017,8/19/2017,2720,51
18249,9,12/29/2017,1/4/2018,3630,74
18250,40,4/28/2017,5/6/2017,3500,66
18251,39,8/1/2017,8/7/2017,2707,45
18252,28,3/23/2017,3/23/2017,3050,17
18253,30,6/30/2017,7/10/2017,4019,7
18254,7,9/16/2017,9/17/2017,3037,47
18255,14,3/10/2017,3/11/2017,2967,11
18256,30,4/19/2017,4/23/2017,2535,43
18257,17,8/17/2017,8/21/2017,3887,94
18258,14,5/15/2018,5/21/2018,2049,71
18259,38,6/24/2018,6/27/2018,1575,22
18260,37,10/27/2017,10/29/2017,983,17
18261,40,1/10/2017,1/12/2017,2508,9
18262,8,5/11/2017,5/11/2017,4166,41
18263,22,6/15/2018,6/24/2018,438,78
18264,21,3/4/2018,3/12/2018,3342,16
18265,39,9/19/2017,9/23/2017,4949,67
18266,37,9/18/2017,9/19/2017,1353,21
18267,26,8/10/2017,8/12/2017,4845,66
18268,37,1/13/2018,1/15/2018,294,51
18269,20,11/11/2017,11/16/2017,2249,68
18270,6,4/22/2017,4/22/2017,2889,20
18271,17,8/21/2017,8/21/2017,29,75
18272,35,10/4/2017,10/11/2017,235,13
18273,36,6/12/2017,6/19/2017,2895,39
18274,28,8/16/2017,8/24/2017,2824,54
18275,20,10/28/2017,11/6/2017,2143,51
18276,36,4/28/2018,4/30/2018,4748,20
18277,19,6/7/2017,6/16/2017,2415,11
18278,37,12/3/2017,12/3/2017,4370,87
18279,22,2/18/2018,2/27/2018,2725,14
18280,14,6/30/2017,7/4/2017,4280,29
18281,32,4/24/2017,5/2/2017,4548,84
18282,19,1/12/2017,1/21/2017,2852,25
18283,16,1/14/2017,1/19/2017,30,83
18284,34,3/14/2017,3/21/2017,1676,31
18285,31,4/4/2018,4/8/2018,302,74
18286,8,4/14/2017,4/20/2017,4836,33
18287,27,6/13/2017,6/14/2017,4901,51
18288,20,3/21/2017,3/29/2017,2358,47
18289,28,5/11/2018,5/12/2018,370,31
18290,16,12/10/2017,12/14/2017,1772,57
18291,23,6/4/2018,6/6/2018,2271,12
18292,12,3/8/2018,3/14/2018,86,86
18293,8,11/26/2017,12/6/2017,4380,29
18294,17,5/10/2017,5/12/2017,4837,29
18295,10,7/21/2017,7/27/2017,3682,93
18296,29,11/17/2017,11/19/2017,1001,14
18297,11,3/17/2017,3/18/2017,1224,22
18298,24,10/21/2017,10/28/2017,4848,65
18299,14,6/2/2017,6/5/2017,4073,16
18300,29,5/13/2018,5/15/2018,2866,28
18301,27,4/20/2017,4/29/2017,2686,55
18302,6,11/6/2017,11/13/2017,3711,54
18303,16,2/12/2018,2/12/2018,455,37
18304,10,11/30/2017,12/5/2017,2869,25
18305,16,9/24/2017,10/1/2017,3823,78
18306,8,12/20/2017,12/28/2017,1421,74
18307,25,4/19/2017,4/29/2017,1759,99
18308,15,4/27/2018,5/2/2018,62,30
18309,10,8/7/2017,8/14/2017,606,1
18310,38,2/23/2017,2/24/2017,1059,77
18311,38,5/19/2018,5/24/2018,3864,73
18312,38,4/4/2017,4/5/2017,4147,7
18313,38,12/4/2017,12/8/2017,2419,2
18314,18,1/17/2017,1/18/2017,4067,63
18315,26,4/9/2017,4/14/2017,4064,48
18316,39,3/17/2017,3/26/2017,2227,28
18317,29,5/18/2018,5/19/2018,1011,49
18318,38,5/23/2017,6/1/2017,1999,21
18319,26,2/10/2018,2/14/2018,2669,47
18320,22,1/21/2018,1/27/2018,1819,79
18321,19,2/2/2017,2/12/2017,1271,15
18322,7,1/11/2018,1/20/2018,4471,52
18323,32,4/2/2018,4/5/2018,1545,28
18324,34,7/12/2017,7/21/2017,4121,7
18325,29,1/15/2018,1/19/2018,2794,55
18326,21,6/22/2018,7/2/2018,4810,81
18327,29,3/8/2018,3/12/2018,4249,70
18328,36,6/1/2018,6/10/2018,4057,17
18329,26,5/28/2017,6/3/2017,2449,13
18330,23,6/2/2017,6/3/2017,1718,88
18331,14,2/3/2017,2/6/2017,3296,75
18332,18,3/21/2018,3/29/2018,3236,83
18333,27,3/23/2017,3/26/2017,445,42
18334,18,6/23/2018,7/2/2018,717,90
18335,33,3/25/2018,4/1/2018,290,14
18336,40,4/17/2018,4/18/2018,1379,56
18337,18,5/9/2017,5/18/2017,4200,73
18338,8,11/12/2017,11/19/2017,3437,87
18339,38,11/29/2017,12/3/2017,2749,19
18340,13,11/19/2017,11/29/2017,3534,24
18341,14,4/13/2017,4/22/2017,1752,25
18342,12,11/17/2017,11/24/2017,2943,47
18343,38,1/4/2017,1/12/2017,879,19
18344,15,6/12/2017,6/19/2017,1573,56
18345,14,4/7/2017,4/13/2017,2314,4
18346,18,11/22/2017,11/27/2017,2329,3
18347,26,1/18/2017,1/28/2017,2891,55
18348,24,12/25/2017,12/29/2017,2564,12
18349,26,9/27/2017,10/2/2017,1990,69
18350,39,3/29/2017,4/3/2017,1181,76
18351,13,5/27/2018,6/2/2018,717,90
18352,30,7/30/2017,8/7/2017,86,86
18353,22,1/31/2017,2/2/2017,679,89
18354,32,8/17/2017,8/20/2017,3806,81
18355,15,5/26/2018,6/5/2018,3302,61
18356,8,1/22/2018,2/1/2018,3036,47
18357,32,6/19/2018,6/26/2018,147,14
18358,39,12/26/2017,12/31/2017,288,95
18359,14,4/3/2017,4/11/2017,4324,95
18360,36,8/31/2017,9/5/2017,2460,17
18361,40,4/3/2018,4/6/2018,2081,26
18362,11,5/14/2018,5/20/2018,3766,24
18363,32,3/20/2017,3/28/2017,2487,55
18364,21,12/24/2017,12/31/2017,2751,56
18365,11,7/24/2017,7/25/2017,2293,19
18366,6,6/26/2017,6/28/2017,3096,53
18367,29,12/27/2017,12/28/2017,4427,20
18368,39,5/29/2018,6/8/2018,1320,40
18369,7,3/16/2018,3/24/2018,3449,80
18370,10,3/16/2017,3/22/2017,1307,16
